internalid,custrecord_rc_crse_crm_id,externalid,custrecord_rc_course_title,custrecord_rc_course_number,custrecord_rc_course_credit_level,custrecord_rc_course_credit_hours,custrecord_rc_course_instruction_mode,COURSE_SEQUENCE_COURSE_ASIGNMENT_CRM_ID,custrecord_rc_course_institution_name_uniq,custrecord_rc_course_institution_name,custrecord_rc_course_inst,custrecord_rc_course_dept,rc_course_alterations,ID
26374,37ff6cab-3d4b-e911-8106-000c29a8e632,37ff6cab-3d4b-e911-8106-000c29a8e632,Ethics and Law for Psychology and Applied Behavior Analysis,MMI 870/PSYC 8700,Graduate,3,Both,45ff6cab-3d4b-e911-8106-000c29a8e632,University of Nebraska,University of Nebraska,3978F63D-985B-E911-8106-000C29A8E632,Psychology,{Number:MMI 870}{Number:PSYC 8700},45ff6cab-3d4b-e911-8106-000c29a8e63237ff6cab-3d4b-e911-8106-000c29a8e632
26396,38ff6cab-3d4b-e911-8106-000c29a8e632,38ff6cab-3d4b-e911-8106-000c29a8e632,Proseminar: Learning,MMI 904/PSYC 9040,Graduate,3,Both,46ff6cab-3d4b-e911-8106-000c29a8e632,University of Nebraska,University of Nebraska,3978F63D-985B-E911-8106-000C29A8E632,Psychology,{Number:MMI 904}{Number:PSYC 9040},46ff6cab-3d4b-e911-8106-000c29a8e63238ff6cab-3d4b-e911-8106-000c29a8e632
26469,3bff6cab-3d4b-e911-8106-000c29a8e632,3bff6cab-3d4b-e911-8106-000c29a8e632,Applied Behavior Analysis,MMI 957/PSYC 9570,Graduate,3,Both,49ff6cab-3d4b-e911-8106-000c29a8e632,University of Nebraska,University of Nebraska,3978F63D-985B-E911-8106-000C29A8E632,Psychology,{Number:MMI 957}{Number:PSYC 9570},49ff6cab-3d4b-e911-8106-000c29a8e6323bff6cab-3d4b-e911-8106-000c29a8e632
27961,3f5548fd-8669-4f7c-8dfe-a819eb2f30ee,3f5548fd-8669-4f7c-8dfe-a819eb2f30ee,"Module 1: ABA Definitions, Characteristics & Basic Principles",PS7090,Graduate,45,On-Campus,8eb6ced8-1420-4c34-9bf0-2eb9837c42e2,University of Dublin Trinity College,University of Dublin Trinity College,114F02EF-915B-E911-8106-000C29A8E632,School of Psychology,"{Number:Module 1 PS7090}{Title:ABA Definitions, Characteristics & Basic Principles}",8eb6ced8-1420-4c34-9bf0-2eb9837c42e23f5548fd-8669-4f7c-8dfe-a819eb2f30ee
25854,61ac2281-c809-46a2-a605-a3b5b3b83f52,61ac2281-c809-46a2-a605-a3b5b3b83f52,Module 2: Ethics in ABA,PS7091,Graduate,15,On-Campus,2c7b3e06-cc21-4e8b-b4d0-85102dbbf587,University of Dublin Trinity College,University of Dublin Trinity College,114F02EF-915B-E911-8106-000C29A8E632,School of Psychology,{Number:Module 2 PS7091}{Title:Ethics in ABA},2c7b3e06-cc21-4e8b-b4d0-85102dbbf58761ac2281-c809-46a2-a605-a3b5b3b83f52
29416,b24a0ed4-0d34-4768-af69-cc262707b23c,b24a0ed4-0d34-4768-af69-cc262707b23c,"Module 3: Selecting, Defining and Measuring Behaviour",PS7092,Graduate,15,On-Campus,d54e3e2c-9aad-46df-8d3b-8b7935bd8682,University of Dublin Trinity College,University of Dublin Trinity College,114F02EF-915B-E911-8106-000C29A8E632,School of Psychology,"{Number:Module 3 PS7092}{Title:Selecting, Defining and Measuring Behaviour}",d54e3e2c-9aad-46df-8d3b-8b7935bd8682b24a0ed4-0d34-4768-af69-cc262707b23c
27253,be1d69d1-adaf-4c33-94d3-833e9ca8be39,be1d69d1-adaf-4c33-94d3-833e9ca8be39,Module 4: Behavioural Assessment,PS 7093,Graduate,30,On-Campus,6f4e6d0a-652d-4578-a1ca-7877a68d5d1f,University of Dublin Trinity College,University of Dublin Trinity College,114F02EF-915B-E911-8106-000C29A8E632,School of Psychology,{Number:Module 4 PS7093}{Title:Behavioural Assessment},6f4e6d0a-652d-4578-a1ca-7877a68d5d1fbe1d69d1-adaf-4c33-94d3-833e9ca8be39
27457,b537a4b9-434d-4304-8cf6-da101d385336,b537a4b9-434d-4304-8cf6-da101d385336,"Module 5:  Behavioural Intervention, Measurement & Evaluation 1",PS7094,Graduate,38,On-Campus,788ae7d8-13c4-4bea-ac5d-a91bc072ec9e,University of Dublin Trinity College,University of Dublin Trinity College,114F02EF-915B-E911-8106-000C29A8E632,School of Psychology,"{Number:Module 5 PS7094}{Title:Behavioural Intervention, Measurement & Evaluation 1}",788ae7d8-13c4-4bea-ac5d-a91bc072ec9eb537a4b9-434d-4304-8cf6-da101d385336
28815,2bcee65f-f17c-46a5-8b44-55f04604cc90,2bcee65f-f17c-46a5-8b44-55f04604cc90,"Module 6: Behavioural Intervention, Measurement & Evaluation II",PS7095,Graduate,37,On-Campus,b7feecfe-c5b4-4996-ae6e-8c5958b7ccb9,University of Dublin Trinity College,University of Dublin Trinity College,114F02EF-915B-E911-8106-000C29A8E632,School of Psychology,"{Number:Module 6 PS7095}{Title:Behavioural Intervention, Measurement & Evaluation II}",b7feecfe-c5b4-4996-ae6e-8c5958b7ccb92bcee65f-f17c-46a5-8b44-55f04604cc90
27326,710abb80-5c34-4ac5-b5c5-b9c2421ca633,710abb80-5c34-4ac5-b5c5-b9c2421ca633,Module 7:  Supervised Practice,PS7096,Graduate,3,On-Campus,72782919-9467-4be6-9cad-c982c4e3b1f9,University of Dublin Trinity College,University of Dublin Trinity College,114F02EF-915B-E911-8106-000C29A8E632,School of Psychology,{Number:Module 7 PS7096}{Title:Supervised Practice},72782919-9467-4be6-9cad-c982c4e3b1f9710abb80-5c34-4ac5-b5c5-b9c2421ca633
25076,ba615456-a8a1-4d2b-b3b3-daeb997a7f7b,ba615456-a8a1-4d2b-b3b3-daeb997a7f7b,Measurement and Experimental Design I,MULTABA-2,Graduate,15,Both,05f84285-b80d-4fb2-8ee3-3425cbcda49c,Multicultural Alliance of Behavior Analysts,Multicultural Alliance of Behavior Analysts,EEB5EC60-5D68-E911-8106-000C29A8E632,MultiABA,{Number:MULTABA-2},05f84285-b80d-4fb2-8ee3-3425cbcda49cba615456-a8a1-4d2b-b3b3-daeb997a7f7b
29786,4b0cf999-d0ab-e411-8c51-00155da948a4,4b0cf999-d0ab-e411-8c51-00155da948a4,Measurement and Experimental Design I,MULTABA-2,Graduate,15,Both,e48a6bce-3adf-4350-8003-13bdf96abac8,Multicultural Alliance of Behavior Analysts,Multicultural Alliance of Behavior Analysts,EEB5EC60-5D68-E911-8106-000C29A8E632,MultiABA,{Number:MULTABA-2},e48a6bce-3adf-4350-8003-13bdf96abac84b0cf999-d0ab-e411-8c51-00155da948a4
25257,da19d5b8-d0ab-e411-8c51-00155da948a4,da19d5b8-d0ab-e411-8c51-00155da948a4,Behaviour Change Applications,MULTABA-4,Graduate,45,Both,0dfdc75c-4c58-495d-a416-077c89b31185,Multicultural Alliance of Behavior Analysts,Multicultural Alliance of Behavior Analysts,EEB5EC60-5D68-E911-8106-000C29A8E632,MultiABA,{Number:MULTABA-4},0dfdc75c-4c58-495d-a416-077c89b31185da19d5b8-d0ab-e411-8c51-00155da948a4
27111,d65f2776-f2f3-46d9-8968-08fc2f08d36d,d65f2776-f2f3-46d9-8968-08fc2f08d36d,Behaviour Change Applications,MULTABA-4,Graduate,45,Both,69152834-a7e2-4a34-b691-785f0378f1d5,Multicultural Alliance of Behavior Analysts,Multicultural Alliance of Behavior Analysts,EEB5EC60-5D68-E911-8106-000C29A8E632,MultiABA,{Number:MULTABA-4},69152834-a7e2-4a34-b691-785f0378f1d5d65f2776-f2f3-46d9-8968-08fc2f08d36d
30021,61b2f132-6402-4850-b726-e10f3bede6e1,61b2f132-6402-4850-b726-e10f3bede6e1,"Identification, Assessment, and Discretionary",MULTABA-5,Graduate,45,Both,f225be64-b484-40df-af89-ecf0c25b8455,Multicultural Alliance of Behavior Analysts,Multicultural Alliance of Behavior Analysts,EEB5EC60-5D68-E911-8106-000C29A8E632,MultiABA,{Number:MULTABA-5},f225be64-b484-40df-af89-ecf0c25b845561b2f132-6402-4850-b726-e10f3bede6e1
26159,864f3686-fdc5-4165-998c-f895e1c3f49c,864f3686-fdc5-4165-998c-f895e1c3f49c,Intervention and Implementation I,MULTABA-6,Graduate,15,Both,3bf9f7d5-511a-4e91-ae3a-c3e4b678f357,Multicultural Alliance of Behavior Analysts,Multicultural Alliance of Behavior Analysts,EEB5EC60-5D68-E911-8106-000C29A8E632,MultiABA,{Number:MULTABA-6},3bf9f7d5-511a-4e91-ae3a-c3e4b678f357864f3686-fdc5-4165-998c-f895e1c3f49c
28285,3612c2dc-d0ab-e411-8c51-00155da948a4,3612c2dc-d0ab-e411-8c51-00155da948a4,Intervention and Implementation I,MULTABA-6,Graduate,15,Both,9c5fe16c-b903-4b96-9547-3b44c0001ffb,Multicultural Alliance of Behavior Analysts,Multicultural Alliance of Behavior Analysts,EEB5EC60-5D68-E911-8106-000C29A8E632,MultiABA,{Number:MULTABA-6},9c5fe16c-b903-4b96-9547-3b44c0001ffb3612c2dc-d0ab-e411-8c51-00155da948a4
30077,d9c3aaea-327f-4f31-b851-959218549973,d9c3aaea-327f-4f31-b851-959218549973,Measurement and Experimental Design II,MULTABA-7,Graduate,30,Both,f551aa22-44b2-4e9d-b85c-e0838e1056f1,Multicultural Alliance of Behavior Analysts,Multicultural Alliance of Behavior Analysts,EEB5EC60-5D68-E911-8106-000C29A8E632,MultiABA,{Number:MULTABA-7},f551aa22-44b2-4e9d-b85c-e0838e1056f1d9c3aaea-327f-4f31-b851-959218549973
28555,7a3f2d1a-e282-452c-986e-b68bb41e6236,7a3f2d1a-e282-452c-986e-b68bb41e6236,Ethical and Professional Conduct,MULTABA-8,Graduate,30,Both,aa2dc655-68c4-46b7-8341-72fffba6038a,Multicultural Alliance of Behavior Analysts,Multicultural Alliance of Behavior Analysts,EEB5EC60-5D68-E911-8106-000C29A8E632,MultiABA,{Number:MULTABA-8},aa2dc655-68c4-46b7-8341-72fffba6038a7a3f2d1a-e282-452c-986e-b68bb41e6236
28679,52c5248c-a6dd-4f45-ab79-853d00cd34cd,52c5248c-a6dd-4f45-ab79-853d00cd34cd,Intervention and Implementation II,MULTABA-9,Graduate,30,Both,b0222278-ece2-475f-9919-bc60e76bfc2c,Multicultural Alliance of Behavior Analysts,Multicultural Alliance of Behavior Analysts,EEB5EC60-5D68-E911-8106-000C29A8E632,MultiABA,{Number:MULTABA-9},b0222278-ece2-475f-9919-bc60e76bfc2c52c5248c-a6dd-4f45-ab79-853d00cd34cd
28431,b12480b1-5220-4add-9f11-04d361afe65d,b12480b1-5220-4add-9f11-04d361afe65d,(Fall 2012) Principles of Learning & Behaviour Change,PLP4001,Graduate,15,On-Campus,a46679db-7dcf-41b8-a308-ad5d474e67b3,Bangor University,Bangor University,C5834E19-5555-E911-8106-000C29A8E632,School of Psychology,{Number:PLP4001},a46679db-7dcf-41b8-a308-ad5d474e67b3b12480b1-5220-4add-9f11-04d361afe65d
28152,fb9e05e1-057a-4cbc-aef0-8d7731ae59b4,fb9e05e1-057a-4cbc-aef0-8d7731ae59b4,"(Fall 2012) Ethics, and Functional Assessment",PLP4002,Graduate,15,On-Campus,96378594-e00d-43fd-a0cb-4165b65aa4ee,Bangor University,Bangor University,C5834E19-5555-E911-8106-000C29A8E632,School of Psychology,{Number:PLP4002},96378594-e00d-43fd-a0cb-4165b65aa4eefb9e05e1-057a-4cbc-aef0-8d7731ae59b4
28870,5aeafd3a-5b4f-43c4-837b-c0539bed97e9,5aeafd3a-5b4f-43c4-837b-c0539bed97e9,(Fall 2012) Behaviour Change Procedures,PLP4003,Graduate,15,On-Campus,bad3cc61-7f51-4e7b-a60b-c6618f2a77b3,Bangor University,Bangor University,C5834E19-5555-E911-8106-000C29A8E632,School of Psychology,{Number:PLP4003},bad3cc61-7f51-4e7b-a60b-c6618f2a77b35aeafd3a-5b4f-43c4-837b-c0539bed97e9
30295,b805da1a-3ab5-4979-8bb4-5a99501e7d1a,b805da1a-3ab5-4979-8bb4-5a99501e7d1a,(Fall 2012) Person Centred Behavioural Procedures,PLP4004,Graduate,15,On-Campus,ffbc2b17-fe47-49d9-b9d4-1e8426455945,Bangor University,Bangor University,C5834E19-5555-E911-8106-000C29A8E632,School of Psychology,{Number:PLP4004},ffbc2b17-fe47-49d9-b9d4-1e8426455945b805da1a-3ab5-4979-8bb4-5a99501e7d1a
29623,3bff9403-acc7-4e63-a0b0-360d26678e21,3bff9403-acc7-4e63-a0b0-360d26678e21,(Fall 2012) Advanced Behavioural Research Methods,PLP4005,Graduate,15,On-Campus,dd8a9edd-ac76-428e-b10a-bc47bd97d505,Bangor University,Bangor University,C5834E19-5555-E911-8106-000C29A8E632,School of Psychology,{Number:PLP4005},dd8a9edd-ac76-428e-b10a-bc47bd97d5053bff9403-acc7-4e63-a0b0-360d26678e21
28677,69352e65-d8cb-4e0d-a0aa-389549934c5f,69352e65-d8cb-4e0d-a0aa-389549934c5f,(Fall 2012) Language & Behaviour Change Interventions,PLP4008,Graduate,15,On-Campus,aff7e08c-0be5-4730-a605-fa5f25b7e374,Bangor University,Bangor University,C5834E19-5555-E911-8106-000C29A8E632,School of Psychology,{Number:PLP4008},aff7e08c-0be5-4730-a605-fa5f25b7e37469352e65-d8cb-4e0d-a0aa-389549934c5f
27415,1e8afceb-99e6-4156-93ac-9aa02bfa20ce,1e8afceb-99e6-4156-93ac-9aa02bfa20ce,(Fall 2012) Ethics & Professional Conduct of Behaviour Change,PLP4009,Graduate,15,On-Campus,761d6f0c-0f8a-42a9-a1e9-81cd2e6441fe,Bangor University,Bangor University,C5834E19-5555-E911-8106-000C29A8E632,School of Psychology,{Number:PLP4009},761d6f0c-0f8a-42a9-a1e9-81cd2e6441fe1e8afceb-99e6-4156-93ac-9aa02bfa20ce
28445,fb78362f-c8a6-47bb-a18f-4323b70bbd17,fb78362f-c8a6-47bb-a18f-4323b70bbd17,(Fall 2012) Proposal,PRP4001,Graduate,15,On-Campus,a4fa3543-0897-4e57-a634-f903dbff4a0b,Bangor University,Bangor University,C5834E19-5555-E911-8106-000C29A8E632,School of Psychology,{Number:PRP4001},a4fa3543-0897-4e57-a634-f903dbff4a0bfb78362f-c8a6-47bb-a18f-4323b70bbd17
26831,e5174e6d-031d-4d3d-b004-c5ae4062f151,e5174e6d-031d-4d3d-b004-c5ae4062f151,* Special Topics,PS7077/PS7088,Graduate,15,On-Campus,5c46ded4-b49a-4626-a053-3fb5228b640f,University of Dublin Trinity College,University of Dublin Trinity College,114F02EF-915B-E911-8106-000C29A8E632,School of Psychology,{Number:PS7077}{Number:PS7088}{Title:Special Topics PS7077/PS7088},5c46ded4-b49a-4626-a053-3fb5228b640fe5174e6d-031d-4d3d-b004-c5ae4062f151
24919,200ade17-ab3b-4848-b868-9091ea100ea3,200ade17-ab3b-4848-b868-9091ea100ea3,"ABA Definitions, Characteristics and Basic Principles",Module PS7090,Graduate,10,On-Campus,0021d4c1-bea6-46d3-98e5-fb0434e79fb9,University of Dublin Trinity College,University of Dublin Trinity College,114F02EF-915B-E911-8106-000C29A8E632,School of Psychology,"{Number:PS7090}{Title:ABA Definitions, Characteristics and Basic Principles}",0021d4c1-bea6-46d3-98e5-fb0434e79fb9200ade17-ab3b-4848-b868-9091ea100ea3
26141,96edd566-5fce-e411-97d3-00155da948a4,96edd566-5fce-e411-97d3-00155da948a4,"ABA Definitions, Characteristics and Basic Principles",Module PS7090,Graduate,10,On-Campus,3b2b3926-9617-45da-a137-89aa153c1944,University of Dublin Trinity College,University of Dublin Trinity College,114F02EF-915B-E911-8106-000C29A8E632,Psychology,"{Number:PS7090}{Title:ABA Definitions, Characteristics and Basic Principles}",3b2b3926-9617-45da-a137-89aa153c194496edd566-5fce-e411-97d3-00155da948a4
29711,708868f1-96fa-4072-b906-4876ad20452e,708868f1-96fa-4072-b906-4876ad20452e,Ethics in Applied Behaviour Analysis,Module PS7091,Graduate,5,On-Campus,e1586137-f7ad-4bb5-9d8e-3eeac90addcf,University of Dublin Trinity College,University of Dublin Trinity College,114F02EF-915B-E911-8106-000C29A8E632,School of Psychology,{Number:PS7091}{Title:Ethics in Applied Behaviour Analysis},e1586137-f7ad-4bb5-9d8e-3eeac90addcf708868f1-96fa-4072-b906-4876ad20452e
27870,e311aa8a-5fce-e411-97d3-00155da948a4,e311aa8a-5fce-e411-97d3-00155da948a4,"Selecting, Defining and Measuring Behaviour",Module PS7092,Graduate,10,On-Campus,8b06636d-7171-413a-bf1d-a5fa029bbf0b,University of Dublin Trinity College,University of Dublin Trinity College,114F02EF-915B-E911-8106-000C29A8E632,Psychology,"{Number:PS7092}{Title:Selecting, Defining and Measuring Behaviour}",8b06636d-7171-413a-bf1d-a5fa029bbf0be311aa8a-5fce-e411-97d3-00155da948a4
29113,dc84d0ba-d53b-40cf-9ddd-272fe77a0f7c,dc84d0ba-d53b-40cf-9ddd-272fe77a0f7c,"Selecting, Defining and Measuring Behaviour",Module PS7092,Graduate,10,On-Campus,c62b654f-ac09-4636-9f98-cfb78e6e83fb,University of Dublin Trinity College,University of Dublin Trinity College,114F02EF-915B-E911-8106-000C29A8E632,School of Psychology,"{Number:PS7092}{Title:Selecting, Defining and Measuring Behaviour}",c62b654f-ac09-4636-9f98-cfb78e6e83fbdc84d0ba-d53b-40cf-9ddd-272fe77a0f7c
30155,e884fe80-3f1f-47bd-b27d-86cbf2e28720,e884fe80-3f1f-47bd-b27d-86cbf2e28720,Behavioural Assessment,Module PS7093,Graduate,5,On-Campus,f95f6bd3-fad6-41bf-a100-6a6a7cc2bb04,University of Dublin Trinity College,University of Dublin Trinity College,114F02EF-915B-E911-8106-000C29A8E632,School of Psychology,{Number:PS7093}{Title:Behavioural Assessment},f95f6bd3-fad6-41bf-a100-6a6a7cc2bb04e884fe80-3f1f-47bd-b27d-86cbf2e28720
26085,8dc2a241-9419-4a2e-a20f-9024d9dc4d03,8dc2a241-9419-4a2e-a20f-9024d9dc4d03,"Behavioural Intervention, Methods and Evaluation I",Module PS7094,Graduate,10,On-Campus,381ab512-cfc4-4cde-8308-4f6456c4c1be,University of Dublin Trinity College,University of Dublin Trinity College,114F02EF-915B-E911-8106-000C29A8E632,School of Psychology,"{Number:PS7094}{Title:Behavioural Intervention, Methods and Evaluation I}",381ab512-cfc4-4cde-8308-4f6456c4c1be8dc2a241-9419-4a2e-a20f-9024d9dc4d03
28111,3eecbb37-a7d9-48f0-a80a-bd93be7b1cac,3eecbb37-a7d9-48f0-a80a-bd93be7b1cac,"Behavioural Intervention, Measurement and Evaluation II",Module PS7095,Graduate,37,On-Campus,94ba6b0c-d178-4e66-ba54-3e74f9964f5d,University of Dublin Trinity College,University of Dublin Trinity College,114F02EF-915B-E911-8106-000C29A8E632,School of Psychology,"{Number:PS7095}{Title:Behavioural Intervention, Measurement and Evaluation II}",94ba6b0c-d178-4e66-ba54-3e74f9964f5d3eecbb37-a7d9-48f0-a80a-bd93be7b1cac
29590,3206c9ed-fc97-4096-add8-56c824ca9241,3206c9ed-fc97-4096-add8-56c824ca9241,Supervised Practice,Module PS7096,Graduate,12,On-Campus,dc6d1382-cde3-457a-9ce1-ca1fa7e8ae20,University of Dublin Trinity College,University of Dublin Trinity College,114F02EF-915B-E911-8106-000C29A8E632,School of Psychology,{Number:PS7096}{Title:Supervised Practice},dc6d1382-cde3-457a-9ce1-ca1fa7e8ae203206c9ed-fc97-4096-add8-56c824ca9241
26950,1c871415-0885-4f7e-bfb5-2216ac8c266f,1c871415-0885-4f7e-bfb5-2216ac8c266f,ABA Across the Lifespan,Module PS7120,Graduate,10,On-Campus,6175684c-02f4-4565-a959-e50c5d5b9848,University of Dublin Trinity College,University of Dublin Trinity College,114F02EF-915B-E911-8106-000C29A8E632,School of Psychology,{Number:PS7120}{Title:ABA Across the Lifespan},6175684c-02f4-4565-a959-e50c5d5b98481c871415-0885-4f7e-bfb5-2216ac8c266f
26454,16dd0a24-d6d8-4138-bcdb-723f1ace3504,16dd0a24-d6d8-4138-bcdb-723f1ace3504,Ethical Research Practices,Module PS7121,Graduate,10,On-Campus,495f82f7-73aa-414e-ba81-396371a79a89,University of Dublin Trinity College,University of Dublin Trinity College,114F02EF-915B-E911-8106-000C29A8E632,School of Psychology,{Number:PS7121}{Title:Ethical Research Practices},495f82f7-73aa-414e-ba81-396371a79a8916dd0a24-d6d8-4138-bcdb-723f1ace3504
25097,2ba444b8-c4e0-4294-af44-a8899ba8bfe7,2ba444b8-c4e0-4294-af44-a8899ba8bfe7,Research methods; Single subject designs & introduction to basic concepts in ABA II,PSAA02,Graduate,55,Hybrid,06a937cd-adf4-42c0-bc56-234656c3ffa8,Stockholm University,Stockholm University,8A57CC79-065B-E911-8106-000C29A8E632,Department of Special Education,{Number:PSAA02},06a937cd-adf4-42c0-bc56-234656c3ffa82ba444b8-c4e0-4294-af44-a8899ba8bfe7
28632,f75511c6-b30b-4ef0-9d33-5f6807da739e,f75511c6-b30b-4ef0-9d33-5f6807da739e,Functional assessment and applied behavior analysis,PSAA04,Graduate,65,Hybrid,ad6785b1-31c3-4f7e-9ec8-ff5db8afb028,Stockholm University,Stockholm University,8A57CC79-065B-E911-8106-000C29A8E632,Department of Special Education,{Number:PSAA04},ad6785b1-31c3-4f7e-9ec8-ff5db8afb028f75511c6-b30b-4ef0-9d33-5f6807da739e
25814,479e37f3-33e1-4020-a939-6a640ed81a6a,479e37f3-33e1-4020-a939-6a640ed81a6a,Advanced Concepts and Practices in Applied Behavior Analysis,PSCY 559/659,Graduate,4,On-Campus,2a2d6b73-b099-47d3-9704-41c52e3de074,Michigan School of Professional Psychology,Michigan School of Psychology,5F80ED4F-C95A-E911-8106-000C29A8E632,Psychology,{Number:PSCY 559}{Number:659}{Title:Advanced Concepts and Practices in Applied Behavior Analysis},2a2d6b73-b099-47d3-9704-41c52e3de074479e37f3-33e1-4020-a939-6a640ed81a6a
25630,1a4fffb0-0ecb-e911-811c-000c29a8e632,1a4fffb0-0ecb-e911-811c-000c29a8e632,Behavior Analysis Across the Lifespan,PLP4025,Graduate,45,On-Campus,214fffb0-0ecb-e911-811c-000c29a8e632,Bangor University,Bangor University,C5834E19-5555-E911-8106-000C29A8E632,Psychology,{Number:PSP4025}{Title:Clinical Behavioural Interventions},214fffb0-0ecb-e911-811c-000c29a8e6321a4fffb0-0ecb-e911-811c-000c29a8e632
25284,8520829d-7fa7-4cc3-b7b9-79944cdb807a,8520829d-7fa7-4cc3-b7b9-79944cdb807a,"Behavioral Consultation, Supervision, and Management",PSY 02671,Graduate,3,Hybrid,0f0b1e67-2fc7-4288-9507-7694d718034a,Rowan University,Rowan University,218B2A6C-61B1-E411-B490-0050569C00A7,Psychology,{Number:PSY 02661},0f0b1e67-2fc7-4288-9507-7694d718034a8520829d-7fa7-4cc3-b7b9-79944cdb807a
29992,e80a5593-de10-4558-b8b6-f20583f10de6,e80a5593-de10-4558-b8b6-f20583f10de6,"Philosophy, History, and Conceptual Foundations of Behavior Anlaysis",PSY 01510,Graduate,3,Hybrid,f02837a2-2634-42e3-88a7-4fcf44bf0384,Rowan University,Rowan University,218B2A6C-61B1-E411-B490-0050569C00A7,Psychology,{Number:PSY 02661},f02837a2-2634-42e3-88a7-4fcf44bf0384e80a5593-de10-4558-b8b6-f20583f10de6
29078,8674d1c1-82aa-4cfd-9b5e-b4e0100076d7,8674d1c1-82aa-4cfd-9b5e-b4e0100076d7,Ethics & Professional Development for Behavior analysis,PSY 216,Undergraduate,3,On-Campus,c45a8839-0128-46c2-bdc9-85d86d2ffd87,Eastern Connecticut State University,Eastern Connecticut State University,2FF777E2-3B56-E911-8106-000C29A8E632,Psychology,{Number:PSY 216},c45a8839-0128-46c2-bdc9-85d86d2ffd878674d1c1-82aa-4cfd-9b5e-b4e0100076d7
30102,ce30f7ed-880a-4b3f-a425-b9ef151ea172,ce30f7ed-880a-4b3f-a425-b9ef151ea172,(Fall 2018) Ethics & Professional Development for Behavior Analysts,PSY 216,Undergraduate,3,On-Campus,f6a7b2c1-b877-48fe-aeef-450394f1536b,Eastern Connecticut State University,Eastern Connecticut State University,2FF777E2-3B56-E911-8106-000C29A8E632,Psychology,{Number:PSY 216},f6a7b2c1-b877-48fe-aeef-450394f1536bce30f7ed-880a-4b3f-a425-b9ef151ea172
28499,68935302-613a-4b62-993e-603ace586c92,68935302-613a-4b62-993e-603ace586c92,Introduction to applied behavior analysis,Psy 3010,Undergraduate,4,Hybrid,a7afbf75-2431-41f2-b56e-3bf2fdea130e,University of Central Missouri,University of Central Missouri,ACA4F57D-0784-E511-A86B-0050569C00A7,Psychological Science,{Number:Psy 3010}{Title:Intro ABA},a7afbf75-2431-41f2-b56e-3bf2fdea130e68935302-613a-4b62-993e-603ace586c92
26432,6d92238f-48f0-4d3b-91c0-862d2a9fa604,6d92238f-48f0-4d3b-91c0-862d2a9fa604,Psychology of Learning,PSY 253,Undergraduate,45,On-Campus,48b0d32d-0d56-4465-808b-6e50133201df,Assumption College,Assumption College,75B2BBC9-4B55-E911-8106-000C29A8E632,Psychology,{Number:PSY 353}{Title:Psychology of Learning},48b0d32d-0d56-4465-808b-6e50133201df6d92238f-48f0-4d3b-91c0-862d2a9fa604
26609,102f4600-6be4-400b-b44c-f09c65c00ac8,102f4600-6be4-400b-b44c-f09c65c00ac8,Assessment and Intervention in Applied Behavior Analysis,PSY 4614,Undergraduate,3,Hybrid,50162a75-cd89-4787-b034-4736febfd1fb,Keiser University,Keiser University,C724B627-375A-E911-8106-000C29A8E632,Psychology,{Number:PSY 4604},50162a75-cd89-4787-b034-4736febfd1fb102f4600-6be4-400b-b44c-f09c65c00ac8
