"custrecord_rc_hr_alloc_content_hours","custrecord_rc_hr_alloc_type","custrecord_rc_hr_alloc_value","custrecord_rc_cntntarea_hrs_alloc_crm_id","content_hours_pk",
"a67ceffb-54d1-4327-b9d4-e5ab23e189ce","Implementation, Management, and Supervision","10.00","a67ceffb-54d1-4327-b9d4-e5ab23e189ce","51791809-f7a4-4ea3-a09a-905308d16a40 Fourth Edition",
"64900a78-46e2-4fb4-9e18-5f6ff527379c","Measurements, Data Display and Interpretation; Experimental Design","45.00","64900a78-46e2-4fb4-9e18-5f6ff527379c","deb0697c-62ef-4227-beb7-4e373813205c Fifth Edition",
"aaba10c6-c3d0-e911-811e-000c29a8e632","Behavior Change Systems","10.00","aaba10c6-c3d0-e911-811e-000c29a8e632","9cba10c6-c3d0-e911-811e-000c29a8e632 Fourth Edition 8/26/2019 4:00:00 AM",
"e86f243c-c3e2-e911-8123-000c29a8e632","Discretionary","5.00","e86f243c-c3e2-e911-8123-000c29a8e632","cc6f243c-c3e2-e911-8123-000c29a8e632 Fourth Edition 12/1/2015 5:00:00 AM",
"8033eb0b-8c99-e911-810e-000c29a8e632","Concepts & Principles of Behavior Analysis","15.00","8033eb0b-8c99-e911-810e-000c29a8e632","6d33eb0b-8c99-e911-810e-000c29a8e632 Fourth Edition 4/10/2015 4:00:00 AM",
"7e8e5bfe-4743-46b5-83a4-e67bedde56c2","Philosophical Underpinnings","4.00","7e8e5bfe-4743-46b5-83a4-e67bedde56c2","ff77b361-ab98-4d74-abd8-90069a17e676 Fifth Edition",
"3d6054e8-c8d5-e911-811f-000c29a8e632","Identification of the Problem & Assessment","10.00","3d6054e8-c8d5-e911-811f-000c29a8e632","246054e8-c8d5-e911-811f-000c29a8e632 Fourth Edition 8/26/2019 4:00:00 AM",
"98d9abc9-6f26-494b-bd2a-0883a2f847f9","Ethical & Professional Conduct","5.00","98d9abc9-6f26-494b-bd2a-0883a2f847f9","66f752ca-66f9-4a4c-9611-70f7816edff3 Fourth Edition",
"07ad5d6f-a9e8-4dad-99fa-c59037ea5791","Behavior-Change Procedures; Selecting and Implementing Interventions","15.00","07ad5d6f-a9e8-4dad-99fa-c59037ea5791","5e0feeb4-4992-4d54-8c7e-5cbff7190cfb Fifth Edition",
"6248da27-59ac-45c5-a748-88c7a5d0bd99","Fundamental Elements of Behavior Change & Specific Behavior Change Procedures","10.00","6248da27-59ac-45c5-a748-88c7a5d0bd99","15c24ab2-235a-45ad-981a-4bb82c58ff5f Fourth Edition",
"7cfd5741-868c-4ce0-a7fe-fa4e9a3b5eec","Intervention & Behavior Change Considerations","5.00","7cfd5741-868c-4ce0-a7fe-fa4e9a3b5eec","36a61420-d7a9-44f9-bc21-0d2fbc9c09e5 Fourth Edition",
"b010a478-ff87-e911-810c-000c29a8e632","Experimental Design","5.00","b010a478-ff87-e911-810c-000c29a8e632","8c10a478-ff87-e911-810c-000c29a8e632 Fourth Edition 8/1/2015 4:00:00 AM",
"2bc457c5-b321-40d4-81e0-02612d215a88","Behavior-Change Procedures; Selecting and Implementing Interventions","25.00","2bc457c5-b321-40d4-81e0-02612d215a88","28e6faa4-56de-4a9b-8c0a-2f38a6c8fa4a Fifth Edition",
"682cb062-ea77-e911-8106-000c29a8e632","Implementation, Management, and Supervision","1.00","682cb062-ea77-e911-8106-000c29a8e632","d5496239-ea77-e911-8106-000c29a8e632 Fourth Edition 10/3/2012 4:00:00 AM",
"1cffa7fe-220b-45fe-b2dc-89bc1e30d365","Concepts & Principles of Behavior Analysis","15.00","1cffa7fe-220b-45fe-b2dc-89bc1e30d365","847e2bf9-b55f-455a-b486-e1dd05e8ee8b Fourth Edition",
"73849e59-a8a1-4e49-ba8f-eb892cbc2a3f","Identification of the Problem & Assessment","3.00","73849e59-a8a1-4e49-ba8f-eb892cbc2a3f","566dbe1a-edef-47f1-b88c-3f575357a534 Fourth Edition",
"9b6f236b-9c12-4356-ba4c-5db183f228a9","Discretionary","15.00","9b6f236b-9c12-4356-ba4c-5db183f228a9","4ee9d304-eb87-443b-b16f-75623ed522e2 Fourth Edition",
"6ef7c3ae-925f-e911-8106-000c29a8e632","Behavior-Change Procedures; Selecting and Implementing Interventions","25.00","6ef7c3ae-925f-e911-8106-000c29a8e632","f371ecb2-905f-e911-8106-000c29a8e632 Fifth Edition 8/19/2019 4:00:00 AM",
"7db1a03f-fce1-e911-8123-000c29a8e632","Identification of the Problem & Assessment","32.00","7db1a03f-fce1-e911-8123-000c29a8e632","c2d34de8-78e0-e911-8122-000c29a8e632 Fourth Edition",
"7633eb0b-8c99-e911-810e-000c29a8e632","Fundamental Elements of Behavior Change & Specific Behavior Change Procedures","25.00","7633eb0b-8c99-e911-810e-000c29a8e632","6a33eb0b-8c99-e911-810e-000c29a8e632 Fourth Edition 4/10/2015 4:00:00 AM",
"35322b20-ee86-e911-810c-000c29a8e632","Identification of the Problem & Assessment","12.00","35322b20-ee86-e911-810c-000c29a8e632","1e322b20-ee86-e911-810c-000c29a8e632 Fourth Edition 1/13/2020 5:00:00 AM",
"3a0efe24-04a4-4fba-a02f-1ab7d1fe8d61","Measurement (including data analysis)","15.00","3a0efe24-04a4-4fba-a02f-1ab7d1fe8d61","2709f138-f12b-49e2-95b5-a18221819fae Fourth Edition",
"07ada9c8-2bc4-e911-811a-000c29a8e632","Measurement (including data analysis)","3.00","07ada9c8-2bc4-e911-811a-000c29a8e632","06ada9c8-2bc4-e911-811a-000c29a8e632 Fourth Edition 1/1/2013 5:00:00 AM",
"b2ad9aa8-75a6-4dbf-a9b8-ba93e6151782","Discretionary","6.00","b2ad9aa8-75a6-4dbf-a9b8-ba93e6151782","6fb8001b-48fa-4f31-81a7-86b3e40ca496 Fourth Edition",
"2fe78b32-18c6-4bae-a3bb-f25874ad12b7","Experimental Design","20.00","2fe78b32-18c6-4bae-a3bb-f25874ad12b7","79be14c1-ed48-4730-a451-ce3bdcb422c4 Fourth Edition",
"5c2dcb33-d741-e911-8106-000c29a8e632","Discretionary","15.00","5c2dcb33-d741-e911-8106-000c29a8e632","2d3d652d-d741-e911-8106-000c29a8e632 Fourth Edition 8/1/2014 4:00:00 AM",
"59219b22-f42d-4b68-bdea-1a2d59b4cc6b","Behavior Change Systems","5.00","59219b22-f42d-4b68-bdea-1a2d59b4cc6b","d4e39450-c0fc-40d5-93f2-536fa93a6efd Fourth Edition 8/6/2013 12:00:00 AM",
"4d4f3423-3609-4909-9909-a0a6bd783a88","Ethical & Professional Conduct","30.00","4d4f3423-3609-4909-9909-a0a6bd783a88","4196d0ab-edfb-4e87-abfe-8488ddf9296f Fourth Edition",
"02b0be3b-17b9-4ccc-b411-32ff04ef7aa7","Fundamental Elements of Behavior Change & Specific Behavior Change Procedures","45.00","02b0be3b-17b9-4ccc-b411-32ff04ef7aa7","fb2f201d-2ed8-4883-854f-785f5293e5e6 Fourth Edition",
"1a8f2351-c920-e911-8106-000c29a8e632","Implementation, Management, and Supervision","10.00","1a8f2351-c920-e911-8106-000c29a8e632","9c32551c-c920-e911-8106-000c29a8e632 Fourth Edition",
"a0d1d37e-9051-48f0-a476-0e3c17440368","Implementation, Management, and Supervision","3.00","a0d1d37e-9051-48f0-a476-0e3c17440368","0c58f524-a648-4377-a137-65e24136f2b7 Fourth Edition",
"3568d3c5-d5fb-e911-812b-000c29a8e632","Fundamental Elements of Behavior Change & Specific Behavior Change Procedures","45.00","3568d3c5-d5fb-e911-812b-000c29a8e632","0d68d3c5-d5fb-e911-812b-000c29a8e632 Fourth Edition",
"7a9a86de-5bfb-4607-a04c-23fbc95f0de3","Experimental Design","5.00","7a9a86de-5bfb-4607-a04c-23fbc95f0de3","b1aafccb-1f8b-4159-82bf-c4f673815fd9 Fourth Edition 7/24/2013 12:00:00 AM",
"531cdc4b-4467-45be-95ed-35eeb82b2e1d","Experimental Design","5.00","531cdc4b-4467-45be-95ed-35eeb82b2e1d","80a7b608-768d-4c39-a383-a2c4ceb7a269 Fourth Edition",
"1dbca2be-8c10-4311-88ab-51a7135cfa78","Ethical & Professional Conduct","45.00","1dbca2be-8c10-4311-88ab-51a7135cfa78","cb5c4bf4-f573-4e90-afee-824d14abc412 Fourth Edition",
"a0266dfd-f4fb-e911-812b-000c29a8e632","Concepts & Principles of Behavior Analysis","20.00","a0266dfd-f4fb-e911-812b-000c29a8e632","8b266dfd-f4fb-e911-812b-000c29a8e632 Fourth Edition",
"f71ba243-fc4f-4324-8f86-c60d7c10db4c","Measurement (including data analysis)","5.00","f71ba243-fc4f-4324-8f86-c60d7c10db4c","8223c74e-7a16-4117-9176-fe597215aad7 Fourth Edition",
"9737f1cc-7e3b-4f80-9612-6b313a408206","Measurements, Data Display and Interpretation; Experimental Design","45.00","9737f1cc-7e3b-4f80-9612-6b313a408206","8774f8cd-0ab2-46a0-9ee1-49593c06f6f0 Fifth Edition",
"1fff3230-e8a9-42a7-9377-38bbca3b1876","Measurement (including data analysis)","10.00","1fff3230-e8a9-42a7-9377-38bbca3b1876","0487a9ea-de5a-49e3-a968-fb3e4dca89fd Fourth Edition",
"a3f6311e-4fe5-e911-8123-000c29a8e632","Behavior-Change Procedures; Selecting and Implementing Interventions","9.00","a3f6311e-4fe5-e911-8123-000c29a8e632","b84c6513-4de5-e911-8123-000c29a8e632 Fifth Edition 8/15/2020 4:00:00 AM",
"bd3855d3-3bfb-e911-812b-000c29a8e632","Intervention & Behavior Change Considerations","10.00","bd3855d3-3bfb-e911-812b-000c29a8e632","ac3855d3-3bfb-e911-812b-000c29a8e632 Fourth Edition 1/13/2014 5:00:00 AM",
"f0e25d22-952d-4443-a992-45028b5d1911","Behavior Change Systems","4.50","f0e25d22-952d-4443-a992-45028b5d1911","b76402bf-7319-45f8-a341-6168a86bbf90 Fourth Edition",
"b7319cdd-50c8-4c74-9f9a-5198a9cefbbe","Identification of the Problem & Assessment","5.00","b7319cdd-50c8-4c74-9f9a-5198a9cefbbe","eb172c74-d12e-4277-89b1-1fafcf923e4f Fourth Edition",
"890041f0-8a51-e911-8106-000c29a8e632","Experimental Design","2.00","890041f0-8a51-e911-8106-000c29a8e632","710041f0-8a51-e911-8106-000c29a8e632 Fourth Edition 4/28/2015 4:00:00 AM",
"017a4d0d-61bc-411e-93c5-6d729bb30dcd","Behavior Assessment","5.00","017a4d0d-61bc-411e-93c5-6d729bb30dcd","bda15723-3d3a-4f28-9be9-ffcf8a8dfea2 Fifth Edition 9/1/2019 4:00:00 AM",
"32b6f6a0-9464-49ca-94c9-305879816ec8","Concepts & Principles of Behavior Analysis","16.00","32b6f6a0-9464-49ca-94c9-305879816ec8","94c0c677-dfb0-4e4d-960c-e4a308895250 Fourth Edition 6/7/2017 4:00:00 AM",
"8cd366e0-3f76-4a83-b67e-492ceea0afc1","Measurement (including data analysis)","10.00","8cd366e0-3f76-4a83-b67e-492ceea0afc1","49d687b1-4492-49df-bdf8-87ad7d280be6 Fourth Edition",
"08e348a5-ba8f-44c2-b7e8-7475df9c85d6","BACB Compliance Code and Disciplinary Systems; Professionalism","45.00","08e348a5-ba8f-44c2-b7e8-7475df9c85d6","20c8e7e8-2e44-46db-9a56-f8cd018f5745 Fifth Edition",
"f2db1541-2f62-4bae-a53a-eb9706f2257a","Ethical & Professional Conduct","5.00","f2db1541-2f62-4bae-a53a-eb9706f2257a","7daf0291-c082-414f-b646-d1dc12782bf4 Fourth Edition",
"641e6d37-76c3-e911-811a-000c29a8e632","Behavior-Change Procedures; Selecting and Implementing Interventions","42.00","641e6d37-76c3-e911-811a-000c29a8e632","0d6ade1f-75c3-e911-811a-000c29a8e632 Fifth Edition 9/1/2018 4:00:00 AM",
"b6ba10c6-c3d0-e911-811e-000c29a8e632","Concepts & Principles of Behavior Analysis","10.00","b6ba10c6-c3d0-e911-811e-000c29a8e632","9cba10c6-c3d0-e911-811e-000c29a8e632 Fourth Edition 8/26/2019 4:00:00 AM",
"e2373e11-9606-474f-8e8b-b47ba72edcd3","Experimental Design","8.00","e2373e11-9606-474f-8e8b-b47ba72edcd3","560fa74c-0a06-4242-9394-e4c5da47c8c7 Fourth Edition",
"ea696796-9d51-e911-8106-000c29a8e632","Concepts & Principles of Behavior Analysis","45.00","ea696796-9d51-e911-8106-000c29a8e632","d4696796-9d51-e911-8106-000c29a8e632 Fourth Edition 6/1/2013 4:00:00 AM",
"37515710-4848-4892-a653-84555cb6395c","Concepts & Principles of Behavior Analysis","45.00","37515710-4848-4892-a653-84555cb6395c","320364bb-f310-4250-8d0e-3d7f6f3e694d Fourth Edition",
"fecbdfda-e700-4eca-a38f-e493dbc1aa7f","Measurement (including data analysis)","5.00","fecbdfda-e700-4eca-a38f-e493dbc1aa7f","2b0483ca-9795-4374-9c91-7b19e98b5013 Fourth Edition",
"f5e664ec-5173-44e0-b22f-6a5032fab03a","Fundamental Elements of Behavior Change & Specific Behavior Change Procedures","5.00","f5e664ec-5173-44e0-b22f-6a5032fab03a","ff8c99c3-4d2c-42ad-8049-456e466a6d80 Fourth Edition",
"37456abf-9f04-4230-8af1-f1172b95ec8e","Concepts & Principles of Behavior Analysis","28.00","37456abf-9f04-4230-8af1-f1172b95ec8e","5ecdfd15-aaf4-4822-8bea-f30220911cfd Fourth Edition",
"8e0abbb1-e6e6-4c2a-8ef8-24e0343293e4","Discretionary","30.00","8e0abbb1-e6e6-4c2a-8ef8-24e0343293e4","5d354534-e5f0-4a94-a0c9-837475a0cf4a Fourth Edition",
"78544179-14e5-487a-bf1b-32d24ff62884","Measurement (including data analysis)","6.00","78544179-14e5-487a-bf1b-32d24ff62884","f627245b-f1ea-4930-83e8-8d6809b89ce8 Fourth Edition",
"bfce4637-7ad6-e911-811f-000c29a8e632","Concepts & Principles","2.00","bfce4637-7ad6-e911-811f-000c29a8e632","1bfeed70-6cd6-e911-811f-000c29a8e632 Fifth Edition 1/1/2019 5:00:00 AM",
"2757d1c1-077d-42c4-857b-93db2e6e3e30","Concepts & Principles","45.00","2757d1c1-077d-42c4-857b-93db2e6e3e30","cd69b97b-714e-4528-9671-68e72039525a Fifth Edition",
"c8acdf18-4fc2-4e8b-b51c-de5ea3203868","Concepts & Principles of Behavior Analysis","6.00","c8acdf18-4fc2-4e8b-b51c-de5ea3203868","1600de52-1e91-4a0c-8fd1-77e5f262cd71 Fourth Edition",
"b63855d3-3bfb-e911-812b-000c29a8e632","Measurement (including data analysis)","5.00","b63855d3-3bfb-e911-812b-000c29a8e632","ac3855d3-3bfb-e911-812b-000c29a8e632 Fourth Edition 1/13/2014 5:00:00 AM",
"a73c8d00-4452-e911-8106-000c29a8e632","Behavior-Change Procedures; Selecting and Implementing Interventions","30.00","a73c8d00-4452-e911-8106-000c29a8e632","cc95f533-4352-e911-8106-000c29a8e632 Fifth Edition 8/16/2019 4:00:00 AM",
"fdac1df1-8f81-46e6-b425-6bc8c4cf6e86","Behavior Change Systems","20.00","fdac1df1-8f81-46e6-b425-6bc8c4cf6e86","5140ee21-ae61-4134-b79e-284506a52ff3 Fourth Edition",
"b1ea96a3-7514-4128-9086-de14309749a8","Implementation, Management, and Supervision","12.00","b1ea96a3-7514-4128-9086-de14309749a8","31ecbd5f-b175-49f1-a79b-81817294dac2 Fourth Edition 8/26/2016 4:00:00 AM",
"8a16a15a-b2e2-43b8-a292-19d4abef6e48","Implementation, Management, and Supervision","5.00","8a16a15a-b2e2-43b8-a292-19d4abef6e48","c5a213b0-f5ff-4fa3-8c49-8e4ea98a7e0f Fourth Edition",
"49c54c29-21aa-429b-b535-62be6c18527d","Fundamental Elements of Behavior Change & Specific Behavior Change Procedures","7.00","49c54c29-21aa-429b-b535-62be6c18527d","1d1ae398-718b-4b0d-b64e-93c60dae52de Fourth Edition",
"e54c3265-9499-e911-810e-000c29a8e632","Concepts & Principles of Behavior Analysis","15.00","e54c3265-9499-e911-810e-000c29a8e632","de4c3265-9499-e911-810e-000c29a8e632 Fourth Edition 6/23/2015 4:00:00 AM",
"e28904bf-010e-4912-a3e6-e8725cefc856","Fundamental Elements of Behavior Change & Specific Behavior Change Procedures","10.00","e28904bf-010e-4912-a3e6-e8725cefc856","e34a0712-dc10-4f01-ba2f-47e4ddd3a04c Fourth Edition 1/1/2012 5:00:00 AM",
"585d45e8-e19b-4f0b-8ae2-1a4c897feb78","Concepts & Principles of Behavior Analysis","45.00","585d45e8-e19b-4f0b-8ae2-1a4c897feb78","6bc9ae40-6eca-465f-90ad-7fb9d6d31858 Fourth Edition",
"42ec4896-93fe-45a3-895c-224a1d2cbbf9","Experimental Design","16.00","42ec4896-93fe-45a3-895c-224a1d2cbbf9","28d50c19-6c2b-4d84-a4e0-c0c34c3a12a2 Fourth Edition",
"c0cc2318-f493-4c07-8123-3e345f3fe58d","Implementation, Management, and Supervision","5.00","c0cc2318-f493-4c07-8123-3e345f3fe58d","b3791d30-9c8f-4efc-b75e-2f742f0b56aa Fourth Edition 7/24/2013 12:00:00 AM",
"67415924-d9b1-4080-978e-55bb9882b89a","Experimental Design","15.00","67415924-d9b1-4080-978e-55bb9882b89a","104964ab-226b-422e-aca7-0c70bed0a039 Fourth Edition",
"f95de18f-cb0c-454f-b875-bae8eb23883d","Concepts & Principles of Behavior Analysis","14.00","f95de18f-cb0c-454f-b875-bae8eb23883d","cbb5d7ee-fab4-416f-9802-6c774bd17b67 Fourth Edition",
"03b75f4f-5c18-4b8a-a9b0-7a6087b4c6a9","Intervention & Behavior Change Considerations","4.00","03b75f4f-5c18-4b8a-a9b0-7a6087b4c6a9","f669b382-8198-4eda-8e18-fb981e787550 Fourth Edition",
"5b402d47-51b9-425d-b130-6a980085d8b4","Fundamental Elements of Behavior Change & Specific Behavior Change Procedures","9.00","5b402d47-51b9-425d-b130-6a980085d8b4","fd2df248-55bc-4cdc-b1f4-f85aebe03b8b Fourth Edition",
"850aa0ca-64be-41e4-ac85-04f056e027b7","Identification of the Problem & Assessment","5.00","850aa0ca-64be-41e4-ac85-04f056e027b7","131f9b04-39a8-49e6-af45-74ac77970684 Fourth Edition",
"4ecdee8b-8b36-4e25-ae75-1585ec5d0ccf","Intervention & Behavior Change Considerations","10.00","4ecdee8b-8b36-4e25-ae75-1585ec5d0ccf","5fcc4da5-01ae-42d9-af38-53ab581ab784 Fourth Edition",
"66436fd7-45d4-4252-b274-b2d9e2478351","Intervention & Behavior Change Considerations","5.00","66436fd7-45d4-4252-b274-b2d9e2478351","dec2e778-1f41-44fd-bee3-b641434d4179 Fourth Edition",
"4800ff27-bf81-4038-8ad1-c08e96c2405b","Measurement (including data analysis)","3.00","4800ff27-bf81-4038-8ad1-c08e96c2405b","c9f077de-6ebc-4ab1-ab50-f3fba3de25c6 Fourth Edition",
"640ca06d-a6ab-4b62-893d-8a900830657a","Behavior Assessment","15.00","640ca06d-a6ab-4b62-893d-8a900830657a","6543b44a-abc0-408e-a16f-faf37131b1c7 Fifth Edition",
"25d93b3a-779c-e911-8110-000c29a8e632","Concepts & Principles","30.00","25d93b3a-779c-e911-8110-000c29a8e632","95aa4ed2-769c-e911-8110-000c29a8e632 Fifth Edition 1/14/2020 5:00:00 AM",
"f4609639-9992-e911-810e-000c29a8e632","Identification of the Problem & Assessment","5.00","f4609639-9992-e911-810e-000c29a8e632","9ae2cc2c-9992-e911-810e-000c29a8e632 Fourth Edition 10/16/2015 4:00:00 AM",
"49ad694e-564f-e911-8106-000c29a8e632","Fundamental Elements of Behavior Change & Specific Behavior Change Procedures","16.00","49ad694e-564f-e911-8106-000c29a8e632","32669483-9646-e911-8106-000c29a8e632 Fourth Edition 2/1/2019 5:00:00 AM",
"fc6549cf-7275-4108-8837-8a9cbf9e968b","Experimental Design","20.00","fc6549cf-7275-4108-8837-8a9cbf9e968b","9eff58df-2a2c-4bbd-87a9-971c203c139b Fourth Edition",
"1f2527f9-373f-4c8e-9f81-52e51af6061c","Measurements, Data Display and Interpretation; Experimental Design","45.00","1f2527f9-373f-4c8e-9f81-52e51af6061c","941b5c92-8532-4599-910c-759bf441573f Fifth Edition",
"34faa11e-c1ff-4993-b92f-c6e4ac7b296f","Fundamental Elements of Behavior Change & Specific Behavior Change Procedures","18.00","34faa11e-c1ff-4993-b92f-c6e4ac7b296f","51497904-246f-46fb-bc00-4e48d5e2775b Fourth Edition",
"e8cbb706-28c8-41c0-8b11-1427637aee29","Behavior Change Systems","13.00","e8cbb706-28c8-41c0-8b11-1427637aee29","cbb5d7ee-fab4-416f-9802-6c774bd17b67 Fourth Edition",
"d4293a7a-4f4f-e911-8106-000c29a8e632","Ethical & Professional Conduct","2.00","d4293a7a-4f4f-e911-8106-000c29a8e632","37669483-9646-e911-8106-000c29a8e632 Fourth Edition 10/1/2018 4:00:00 AM",
"01951852-375c-4055-a6c4-f5def2111aff","Personnel Supervision and Management","5.00","01951852-375c-4055-a6c4-f5def2111aff","719ad570-2b1f-4e26-848e-1c91aa284669 Fifth Edition",
"059825b8-7737-42c6-86e7-4c75d2cd9f30","Identification of the Problem & Assessment","10.00","059825b8-7737-42c6-86e7-4c75d2cd9f30","2258bffc-570d-474c-a917-b65f60fd563d Fourth Edition",
"17681b69-0b0d-4c87-babd-58376dd7b531","Concepts & Principles of Behavior Analysis","2.00","17681b69-0b0d-4c87-babd-58376dd7b531","8aec2c81-4fd1-447d-86cf-284d179ecf28 Fourth Edition 8/1/2016 12:00:00 AM",
"e79edba8-8758-45b1-97fd-0ffc6302f57e","Ethical & Professional Conduct","20.00","e79edba8-8758-45b1-97fd-0ffc6302f57e","6f4d2290-b3a9-4a6c-a557-a1b93b3e0fb7 Fourth Edition",
"82347be6-9a42-423a-962f-22774a011be9","Identification of the Problem & Assessment","15.00","82347be6-9a42-423a-962f-22774a011be9","1eb1b298-24d2-48ec-8f71-77b11c6cf0c9 Fourth Edition",
"89cafbde-d728-438b-b909-53206a04b4b5","Behavior Change Systems","2.00","89cafbde-d728-438b-b909-53206a04b4b5","d3f9c7a0-c987-45d2-9234-62094ff417bc Fourth Edition",
"653702cf-8153-e911-8106-000c29a8e632","Measurements, Data Display and Interpretation; Experimental Design","45.00","653702cf-8153-e911-8106-000c29a8e632","1c93358a-8053-e911-8106-000c29a8e632 Fifth Edition 5/18/2020 4:00:00 AM",
"39c7320f-9f0f-e911-8106-000c29a8e632","Personnel Supervision and Management","45.00","39c7320f-9f0f-e911-8106-000c29a8e632","6dd3967e-9d0f-e911-8106-000c29a8e632 Fifth Edition 5/11/2020 4:00:00 AM",
"27d7a41b-763b-e911-8106-000c29a8e632","Personnel Supervision and Management","13.00","27d7a41b-763b-e911-8106-000c29a8e632","5acf798c-733b-e911-8106-000c29a8e632 Fifth Edition 7/31/2019 4:00:00 AM",
"41919606-3bc1-4966-81e8-1a32273871f5","Experimental Design","20.00","41919606-3bc1-4966-81e8-1a32273871f5","05b267d8-734f-40df-885e-9a665dbf6b9a Fourth Edition",
"f232c0de-13b2-4ba7-bb3c-2bb1b980fd56","Discretionary","45.00","f232c0de-13b2-4ba7-bb3c-2bb1b980fd56","24e1fcef-1c6f-4159-b9cf-8c09a1ea2af3 Fourth Edition",
"c87e9d45-3f4f-4c3b-be5e-61a7bbe2062e","Experimental Design","20.00","c87e9d45-3f4f-4c3b-be5e-61a7bbe2062e","c7748bcb-1964-455d-a752-ff561032abd3 Fourth Edition",
"f64f6b7e-07d4-e911-811f-000c29a8e632","Concepts & Principles","7.00","f64f6b7e-07d4-e911-811f-000c29a8e632","f06b778f-6d8c-e911-810d-000c29a8e632 Fifth Edition 9/4/2019 4:00:00 AM",
"7cc9c1f2-3194-e911-810e-000c29a8e632","Concepts & Principles of Behavior Analysis","13.00","7cc9c1f2-3194-e911-810e-000c29a8e632","7d35c716-3194-e911-810e-000c29a8e632 Fourth Edition 8/26/2017 4:00:00 AM",
"cf1b0007-db87-e911-810c-000c29a8e632","Ethical & Professional Conduct","45.00","cf1b0007-db87-e911-810c-000c29a8e632","c31b0007-db87-e911-810c-000c29a8e632 Fourth Edition 4/20/2018 4:00:00 AM",
"3d4d6f82-ca40-487d-a97e-3b2f9f7f83b5","Discretionary","7.00","3d4d6f82-ca40-487d-a97e-3b2f9f7f83b5","6e88e55a-8288-43c8-87d2-32ccca10cc57 Fourth Edition",
"81919096-e06c-e911-8106-000c29a8e632","Measurements, Data Display and Interpretation; Experimental Design","45.00","81919096-e06c-e911-8106-000c29a8e632","efd9ef80-df6c-e911-8106-000c29a8e632 Fifth Edition 8/1/2019 4:00:00 AM",
"a58c6f9f-3f2f-4d91-9c04-037aa3c6c0e5","Philosophical Underpinnings","45.00","a58c6f9f-3f2f-4d91-9c04-037aa3c6c0e5","25a3fb80-19cf-4d32-982c-2e8425662ca8 Fifth Edition",
"be2c9bd8-5f36-491f-b2da-2f758cce1e08","Discretionary","30.00","be2c9bd8-5f36-491f-b2da-2f758cce1e08","ffc10707-406c-4bd3-8a6e-f5dded5ce7e5 Fourth Edition",
"b61445f8-e4cf-4be8-8c96-adb61e8bb78e","Behavior Assessment","45.00","b61445f8-e4cf-4be8-8c96-adb61e8bb78e","db274690-1cb8-4a34-a565-61d1704cef74 Fifth Edition",
"8190f7b1-64e9-446d-8172-0958527260ae","Behavior Change Systems","5.00","8190f7b1-64e9-446d-8172-0958527260ae","8de078d0-8ce9-4d20-a879-2612abd815a5 Fourth Edition",
"2e4933ef-bcca-48f8-8734-130e5c31fc8f","Fundamental Elements of Behavior Change & Specific Behavior Change Procedures","10.00","2e4933ef-bcca-48f8-8734-130e5c31fc8f","74c585cd-e342-406c-af2b-7c21eec447f6 Fourth Edition",
"9cc586b7-1f91-e911-810e-000c29a8e632","Intervention & Behavior Change Considerations","10.00","9cc586b7-1f91-e911-810e-000c29a8e632","99c586b7-1f91-e911-810e-000c29a8e632 Fourth Edition",
