"custrecord_rc_crse_crm_id","externalid","custrecord_rc_course_title","custrecord_rc_course_number","custrecord_rc_course_credit_level","custrecord_rc_course_credit_hours","custrecord_rc_course_instruction_mode","custrecord_rc_course_institution_name_uniq","custrecord_rc_course_institution_name","custrecord_rc_course_inst","custrecord_rc_course_dept",
"89186abb-2543-e911-8106-000c29a8e632","89186abb-2543-e911-8106-000c29a8e632","BEHABA-1 Concepts and principles","BEHABA-1","Graduate","45","On-Campus","Association Agir et Vivre l'Autisme","Association Agir et Vivre l'Autisme","C4EA6C4C-4855-E911-8106-000C29A8E632","Association",
"8a186abb-2543-e911-8106-000c29a8e632","8a186abb-2543-e911-8106-000c29a8e632","BEHABA-3 Introduction to ethics and profesional conduct","BEHABA-3","Graduate","15","On-Campus","Association Agir et Vivre l'Autisme","Association Agir et Vivre l'Autisme","C4EA6C4C-4855-E911-8106-000C29A8E632","Association",
"8b186abb-2543-e911-8106-000c29a8e632","8b186abb-2543-e911-8106-000c29a8e632","BEHABA-2 Measurement and experimental design 1","BEHABA-2","Graduate","15","On-Campus","Association Agir et Vivre l'Autisme","Association Agir et Vivre l'Autisme","C4EA6C4C-4855-E911-8106-000C29A8E632","Association",
"8c186abb-2543-e911-8106-000c29a8e632","8c186abb-2543-e911-8106-000c29a8e632","BEHABA-8 Ethical and Professional Conduct","BEHABA-8","Graduate","30","On-Campus","Association Agir et Vivre l'Autisme","Association Agir et Vivre l'Autisme","C4EA6C4C-4855-E911-8106-000C29A8E632","Association",
"8d186abb-2543-e911-8106-000c29a8e632","8d186abb-2543-e911-8106-000c29a8e632","BEHABA-5 Identification, assessment and discretionary","BEHABA-5","Graduate","45","On-Campus","Association Agir et Vivre l'Autisme","Association Agir et Vivre l'Autisme","C4EA6C4C-4855-E911-8106-000C29A8E632","Association",
"8e186abb-2543-e911-8106-000c29a8e632","8e186abb-2543-e911-8106-000c29a8e632","BEHABA-7 Measurement and Experimental Design 2","BEHABA-7","Graduate","30","On-Campus","Association Agir et Vivre l'Autisme","Association Agir et Vivre l'Autisme","C4EA6C4C-4855-E911-8106-000C29A8E632","Association",
"8f186abb-2543-e911-8106-000c29a8e632","8f186abb-2543-e911-8106-000c29a8e632","BEHABA-4 Behavior change applications","BEHABA-4","Graduate","45","On-Campus","Association Agir et Vivre l'Autisme","Association Agir et Vivre l'Autisme","C4EA6C4C-4855-E911-8106-000C29A8E632","Association",
"2aecbd43-5543-e911-8106-000c29a8e632","2aecbd43-5543-e911-8106-000c29a8e632","Fundamental Elements of Behaviour Change","EDU7226","Graduate","20","Both","Queen's University Belfast","Queen's University Belfast","EBC1CA74-EF5A-E911-8106-000C29A8E632","Education",
"68bb4816-5643-e911-8106-000c29a8e632","68bb4816-5643-e911-8106-000c29a8e632","Assessment in Behaviour Analysis","EDU7227","Graduate","20","Both","Queen's University Belfast","Queen's University Belfast","EBC1CA74-EF5A-E911-8106-000C29A8E632","Education",
"44bea8a3-5643-e911-8106-000c29a8e632","44bea8a3-5643-e911-8106-000c29a8e632","Behaviour Change and Education","EDU7228","Graduate","20","Both","Queen's University Belfast","Queen's University Belfast","EBC1CA74-EF5A-E911-8106-000C29A8E632","Education",
"bdf1a618-5743-e911-8106-000c29a8e632","bdf1a618-5743-e911-8106-000c29a8e632","Evaluation in Behaviour Analysis","EDU7229","Graduate","20","Both","Queen's University Belfast","Queen's University Belfast","EBC1CA74-EF5A-E911-8106-000C29A8E632","Education",
"1259565d-5743-e911-8106-000c29a8e632","1259565d-5743-e911-8106-000c29a8e632","Ethical and Professional Conduct","EDU7230","Graduate","20","Both","Queen's University Belfast","Queen's University Belfast","EBC1CA74-EF5A-E911-8106-000C29A8E632","Education",
"4df2d8eb-d244-e911-8106-000c29a8e632","4df2d8eb-d244-e911-8106-000c29a8e632","Methods for Studying the Behavior of Individuals","AB 532","Graduate","3","Online","Southeast Missouri State University","Southeast Missouri State University","94468686-045B-E911-8106-000C29A8E632","Psychology",
"4ff2d8eb-d244-e911-8106-000c29a8e632","4ff2d8eb-d244-e911-8106-000c29a8e632","APPLIED BEHAVIOR ANALYSIS II: FUNCTIONAL BEHAVIOR ASSESSMENT AND BEHAVIOR REDUCTION","AB 534","Graduate","3","Online","Southeast Missouri State University","Southeast Missouri State University","94468686-045B-E911-8106-000C29A8E632","Psychology",
"50f2d8eb-d244-e911-8106-000c29a8e632","50f2d8eb-d244-e911-8106-000c29a8e632","Ethics, Disciplinary Systems, and Professionalism in Applied Behavior Analysis","AB 403","Undergraduate","3","Online","Southeast Missouri State University","Southeast Missouri State University","94468686-045B-E911-8106-000C29A8E632","Psychology",
"52f2d8eb-d244-e911-8106-000c29a8e632","52f2d8eb-d244-e911-8106-000c29a8e632","Special Topics in Applied Behavior Analysis","AB 535","Graduate","3","Online","Southeast Missouri State University","Southeast Missouri State University","94468686-045B-E911-8106-000C29A8E632","Psychology",
"53f2d8eb-d244-e911-8106-000c29a8e632","53f2d8eb-d244-e911-8106-000c29a8e632","Basic Principles of Applied Behavior Analysis","AB 531","Graduate","3","Online","Southeast Missouri State University","Southeast Missouri State University","94468686-045B-E911-8106-000C29A8E632","Psychology",
"54f2d8eb-d244-e911-8106-000c29a8e632","54f2d8eb-d244-e911-8106-000c29a8e632","Applied Behavior Analysis I: Assessment and Skill Acquisition","AB 533","Graduate","3","Online","Southeast Missouri State University","Southeast Missouri State University","94468686-045B-E911-8106-000C29A8E632","Psychology",
"15d1e1b4-9f45-e911-8106-000c29a8e632","15d1e1b4-9f45-e911-8106-000c29a8e632","Advanced Behavior Analysis","315","Undergraduate","3","Online","Ball State University","Ball State University","E7D84F21-F2B1-E411-B490-0050569C00A7","Special Education",
"16d1e1b4-9f45-e911-8106-000c29a8e632","16d1e1b4-9f45-e911-8106-000c29a8e632","Application and Consultation in Applied Behavior Analysis","310","Undergraduate","3","Online","Ball State University","Ball State University","E7D84F21-F2B1-E411-B490-0050569C00A7","Special Education",
"17d1e1b4-9f45-e911-8106-000c29a8e632","17d1e1b4-9f45-e911-8106-000c29a8e632","Ethical and Professional Practice in Behavior Analysis","307","Undergraduate","3","Online","Ball State University","Ball State University","E7D84F21-F2B1-E411-B490-0050569C00A7","Special Education",
"18d1e1b4-9f45-e911-8106-000c29a8e632","18d1e1b4-9f45-e911-8106-000c29a8e632","Behavior Analysis: Principles, Procedures, and Philosophy","280","Undergraduate","3","Online","Ball State University","Ball State University","E7D84F21-F2B1-E411-B490-0050569C00A7","Special Education",
"407e73d5-a045-e911-8106-000c29a8e632","407e73d5-a045-e911-8106-000c29a8e632","Within Subjects Research Methodology and Direct Observation","ABSC 735","Graduate","3","On-Campus","University of Kansas","University of Kansas","EF13E85F-6200-E411-BEB5-00505683000D","Behavior Analysis",
"bf3040a1-a845-e911-8106-000c29a8e632","bf3040a1-a845-e911-8106-000c29a8e632","Introduction to Applied Behavioral Science","ABSC 746","Graduate","3","On-Campus","University of Kansas","University of Kansas","EF13E85F-6200-E411-BEB5-00505683000D","Behavior Analysis",
"8568f952-a945-e911-8106-000c29a8e632","8568f952-a945-e911-8106-000c29a8e632","Conceptual Foundations of Applied Behavioral Science","ABSC 800","Graduate","3","On-Campus","University of Kansas","University of Kansas","EF13E85F-6200-E411-BEB5-00505683000D","Behavior Analysis",
"5756adfa-a945-e911-8106-000c29a8e632","5756adfa-a945-e911-8106-000c29a8e632","Behavior Analysis in Intellectual & Developmental Disabilities","ABSC 802","Graduate","3","On-Campus","University of Kansas","University of Kansas","EF13E85F-6200-E411-BEB5-00505683000D","Behavior Analysis",
"05b53aa0-aa45-e911-8106-000c29a8e632","05b53aa0-aa45-e911-8106-000c29a8e632","Functional Behavioral Assessment","ABSC 805","Graduate","3","On-Campus","University of Kansas","University of Kansas","EF13E85F-6200-E411-BEB5-00505683000D","Behavior Analysis",
"259df69d-b145-e911-8106-000c29a8e632","259df69d-b145-e911-8106-000c29a8e632","Basic Behavior Principles","5130","Graduate","3","Online","University of North Texas","University of North Texas","2314E85F-6200-E411-BEB5-00505683000D","Behavior Analysis",
"269df69d-b145-e911-8106-000c29a8e632","269df69d-b145-e911-8106-000c29a8e632","Improving Staff Performance","5250","Graduate","3","Online","University of North Texas","University of North Texas","2314E85F-6200-E411-BEB5-00505683000D","Behavior Analysis",
"279df69d-b145-e911-8106-000c29a8e632","279df69d-b145-e911-8106-000c29a8e632","Research and Applications in Behavior Analysis","5170","Graduate","3","Online","University of North Texas","University of North Texas","2314E85F-6200-E411-BEB5-00505683000D","Behavior Analysis",
"289df69d-b145-e911-8106-000c29a8e632","289df69d-b145-e911-8106-000c29a8e632","Issues in the Behavioral Treatment of Autism","5250","Graduate","3","Online","University of North Texas","University of North Texas","2314E85F-6200-E411-BEB5-00505683000D","Behavior Analysis",
"299df69d-b145-e911-8106-000c29a8e632","299df69d-b145-e911-8106-000c29a8e632","Ethical Issues in the Science and Practice of Behavior Analysis","5250","Graduate","3","Online","University of North Texas","University of North Texas","2314E85F-6200-E411-BEB5-00505683000D","Behavior Analysis",
"2a9df69d-b145-e911-8106-000c29a8e632","2a9df69d-b145-e911-8106-000c29a8e632","ABA Review and Evaluation","5910","Graduate","3","Online","University of North Texas","University of North Texas","2314E85F-6200-E411-BEB5-00505683000D","Behavior Analysis",
"2b9df69d-b145-e911-8106-000c29a8e632","2b9df69d-b145-e911-8106-000c29a8e632","Techniques in Applied Behavior Analysis","5150","Graduate","3","Online","University of North Texas","University of North Texas","2314E85F-6200-E411-BEB5-00505683000D","Behavior Analysis",
"7f5ff29d-b645-e911-8106-000c29a8e632","7f5ff29d-b645-e911-8106-000c29a8e632","[SUM 2019] Nature of Students with Autism","EDEX 701","Graduate","3","On-Campus","University of South Carolina","University of South Carolina","0255E065-6200-E411-BEB5-00505683000D","Special Education",
"57b20057-bc45-e911-8106-000c29a8e632","57b20057-bc45-e911-8106-000c29a8e632","Ethical, Legal, & Professional Issues in Applied Behavioral Science","ABSC 841","Graduate","3","On-Campus","University of Kansas","University of Kansas","EF13E85F-6200-E411-BEB5-00505683000D","Behavior Analysis",
"4b1a1150-bd45-e911-8106-000c29a8e632","4b1a1150-bd45-e911-8106-000c29a8e632","Principles of Behavior Analysis","ABSC 861","Graduate","3","On-Campus","University of Kansas","University of Kansas","EF13E85F-6200-E411-BEB5-00505683000D","Behavior Analysis",
"d4441101-bf45-e911-8106-000c29a8e632","d4441101-bf45-e911-8106-000c29a8e632","Behavior Analysis in Complex Organizations","ABSC 865","Graduate","3","On-Campus","University of Kansas","University of Kansas","EF13E85F-6200-E411-BEB5-00505683000D","Behavior Analysis",
"f373ffca-c445-e911-8106-000c29a8e632","f373ffca-c445-e911-8106-000c29a8e632","Basic Principles in Behavior Analysis I","Behv 101","Graduate","3","Online","Clemson University","Clemson University","64717A50-1B56-E911-8106-000C29A8E632","Youth Learning Institute",
"f473ffca-c445-e911-8106-000c29a8e632","f473ffca-c445-e911-8106-000c29a8e632","Applications in Behavior Analysis - Autism Intervention","Behv 105","Graduate","1","Online","Clemson University","Clemson University","64717A50-1B56-E911-8106-000C29A8E632","Youth Learning Institute",
"f573ffca-c445-e911-8106-000c29a8e632","f573ffca-c445-e911-8106-000c29a8e632","Applications in Behavior Analysis - Educational Applications","Behv 107","Graduate","1","Online","Clemson University","Clemson University","64717A50-1B56-E911-8106-000C29A8E632","Youth Learning Institute",
"f673ffca-c445-e911-8106-000c29a8e632","f673ffca-c445-e911-8106-000c29a8e632","Research Methodology","Behv 103","Graduate","3","Online","Clemson University","Clemson University","64717A50-1B56-E911-8106-000C29A8E632","Youth Learning Institute",
"f773ffca-c445-e911-8106-000c29a8e632","f773ffca-c445-e911-8106-000c29a8e632","Ethics & Professional Conduct","Behv 104","Graduate","3","Online","Clemson University","Clemson University","64717A50-1B56-E911-8106-000C29A8E632","Youth Learning Institute",
"f873ffca-c445-e911-8106-000c29a8e632","f873ffca-c445-e911-8106-000c29a8e632","Verbal Behavior","Behv 108","Graduate","1","Online","Clemson University","Clemson University","64717A50-1B56-E911-8106-000C29A8E632","Youth Learning Institute",
"f973ffca-c445-e911-8106-000c29a8e632","f973ffca-c445-e911-8106-000c29a8e632","Basic Principles in Behavior Analysis II","Behv 102","Graduate","3","Online","Clemson University","Clemson University","64717A50-1B56-E911-8106-000C29A8E632","Youth Learning Institute",
"fa73ffca-c445-e911-8106-000c29a8e632","fa73ffca-c445-e911-8106-000c29a8e632","Applications in Behavior Analysis - Generalization Training","Behv 106","Graduate","1","Online","Clemson University","Clemson University","64717A50-1B56-E911-8106-000C29A8E632","Youth Learning Institute",
"fb73ffca-c445-e911-8106-000c29a8e632","fb73ffca-c445-e911-8106-000c29a8e632","Language Development for Persons with Developmental Disabilities","Behv 109","Graduate","2","Online","Clemson University","Clemson University","64717A50-1B56-E911-8106-000C29A8E632","Youth Learning Institute",
"81f5397d-d645-e911-8106-000c29a8e632","81f5397d-d645-e911-8106-000c29a8e632","Professional & Ethical Issues","BEHV 5900","Graduate","1","Online","University of North Texas","University of North Texas","2314E85F-6200-E411-BEB5-00505683000D","Behavior Analysis",
"82f5397d-d645-e911-8106-000c29a8e632","82f5397d-d645-e911-8106-000c29a8e632","Basic Behavior Principles","BEHV 5130","Graduate","3","Online","University of North Texas","University of North Texas","2314E85F-6200-E411-BEB5-00505683000D","Behavior Analysis",
"83f5397d-d645-e911-8106-000c29a8e632","83f5397d-d645-e911-8106-000c29a8e632","Functional Analysis in School Settings","BEHV 5900","Graduate","1","Online","University of North Texas","University of North Texas","2314E85F-6200-E411-BEB5-00505683000D","Behavior Analysis",
"84f5397d-d645-e911-8106-000c29a8e632","84f5397d-d645-e911-8106-000c29a8e632","Techniques in Applied Behavior Analysis","BEHV 5150","Graduate","3","Online","University of North Texas","University of North Texas","2314E85F-6200-E411-BEB5-00505683000D","Behavior Analysis",
"85f5397d-d645-e911-8106-000c29a8e632","85f5397d-d645-e911-8106-000c29a8e632","Application of Fundamental Elements & Systems in Behavioral Interventions","BEHV 5910","Graduate","3","Online","University of North Texas","University of North Texas","2314E85F-6200-E411-BEB5-00505683000D","Behavior Analysis",
"86f5397d-d645-e911-8106-000c29a8e632","86f5397d-d645-e911-8106-000c29a8e632","Positive Parenting & Applied Behavior Analysis","BEHV 5900","Graduate","1","Online","University of North Texas","University of North Texas","2314E85F-6200-E411-BEB5-00505683000D","Behavior Analysis",
"e9403c87-ee45-e911-8106-000c29a8e632","e9403c87-ee45-e911-8106-000c29a8e632","Behavioral Concepts and Principles","CAEP 6326","Graduate","3","Online","Northeastern University","Northeastern University","8B659312-AB99-E911-810E-000C29A8E632","Psychology",
"3aa4ba85-ef45-e911-8106-000c29a8e632","3aa4ba85-ef45-e911-8106-000c29a8e632","Service Administration","CAEP 6329","Graduate","3","Online","Northeastern University","Northeastern University","8B659312-AB99-E911-810E-000C29A8E632","Psychology",
"7d081185-1c46-e911-8106-000c29a8e632","7d081185-1c46-e911-8106-000c29a8e632","Single-Subject Design in Applied Behavior Analysis","PSY 353","Undergraduate","3","On-Campus","Berry College","Berry College","2EA32770-6F55-E911-8106-000C29A8E632","Psychology",
"862bec23-1d46-e911-8106-000c29a8e632","862bec23-1d46-e911-8106-000c29a8e632","Ethics and Professional Issues for Behavior Analysts and Psychologists","PSY 371","Undergraduate","3","On-Campus","Berry College","Berry College","2EA32770-6F55-E911-8106-000C29A8E632","Psychology",
"abfec744-1e46-e911-8106-000c29a8e632","abfec744-1e46-e911-8106-000c29a8e632","Concepts and Principles of Applied Behavior analysis","PSY 222","Undergraduate","3","On-Campus","Berry College","Berry College","2EA32770-6F55-E911-8106-000C29A8E632","Psychology",
"28669483-9646-e911-8106-000c29a8e632","28669483-9646-e911-8106-000c29a8e632","Radical Behaviorism for Practitioners","SCE 705","Graduate","2","On-Campus","David Yellin Academic College of Education","David Yellin Academic College of Education","4B5DB809-3156-E911-8106-000C29A8E632","Education",
"29669483-9646-e911-8106-000c29a8e632","29669483-9646-e911-8106-000c29a8e632","Designing Implementing and Monitoring Applied Behavior Analytic Interventions","SCE 704","Graduate","4","On-Campus","David Yellin Academic College of Education","David Yellin Academic College of Education","4B5DB809-3156-E911-8106-000C29A8E632","Education",
