"custrecord_rc_crse_crm_id","externalid","custrecord_rc_course_title","custrecord_rc_course_number","custrecord_rc_course_credit_level","custrecord_rc_course_credit_hours","custrecord_rc_course_instruction_mode","custrecord_crse_seq_crm_id","custrecord_crse_seq_departmnt","custrecord_crse_seq_apprvl_level","custrecord_inst_crm_id","custrecord_inst_name","custrecord_rc_course_edition","custrecord_rc_crs_seq_crs_assgn","custrecord_crse_seq_name",
"df656ba2-f770-4c91-869e-bc46c5460ce1","df656ba2-f770-4c91-869e-bc46c5460ce1","[September 2018] Behaviour Analysis: Concepts and Principles","PSYC561019A Ham & Psych561-19A NET","Graduate","3","Both","1f75564c-fc6c-447c-b4ec-8545dd6f40f5","School of Psychology","","1D55E065-6200-E411-BEB5-00505683000D","University of Waikato","Fourth Edition","4d794c0d-d81d-493c-8559-464e55d569fe","4143 BCBA",
"ddbe3d87-edf6-41e9-9e40-1725c8abf8d2","ddbe3d87-edf6-41e9-9e40-1725c8abf8d2","Measurement & Experimental Design","SPU 603","Graduate","3","Online","6b2eb4d2-99b4-43ad-b8bc-465a0f020349","Special Education","","AFD31550-2B5A-E911-8106-000C29A8E632","Kutztown University of Pennsylvania","Fifth Edition","6a86e1d0-721f-4c13-8078-466f7d66e026","4443 BCBA",
"ce1fb85a-a4c8-4738-b1ad-0fb35314fa5b","ce1fb85a-a4c8-4738-b1ad-0fb35314fa5b","Ethics for Behavior Analysis (BEFORE SUM 2018)","EDSP5443, RS 6173, RS6283","Graduate","3","Both","a6d1e078-e861-48cd-b20c-edc9a3ce5bc3","Educational Psychology","","4158E065-6200-E411-BEB5-00505683000D","University of Oklahoma","Fourth Edition","ce099c56-a01c-4d86-b21a-467431e906ed","4040 BCBA",
"a88a046c-03f4-43cd-87f9-8f7b9e9d87d1","a88a046c-03f4-43cd-87f9-8f7b9e9d87d1","Ethics for the Helping Professions","LART 9DG","Undergraduate","3","On-Campus","10622bd8-b344-4f48-9f75-ca299c613be3","Behavioural Psychology","","B9332234-015B-E911-8106-000C29A8E632","Saint Lawrence College","Fourth Edition","3619f705-9ef9-4e22-8593-467d80516b61","4259 BCaBA",
"045748e8-bbd5-420a-8d4d-5a465359b26f","045748e8-bbd5-420a-8d4d-5a465359b26f","Single Subject Design","SPI 1205/SEN 1203","Graduate","3","On-Campus","48511733-35e8-4e1d-a92a-e919104fc798","Special Education","Graduate","5BCE2592-D65A-E911-8106-000C29A8E632","National Pingtung University","Fourth Edition","44387473-cba0-4df9-9e6b-468d0af83e90","4486 BCBA",
"531ee5bc-abab-4a46-9998-dfe3b73f58f9","531ee5bc-abab-4a46-9998-dfe3b73f58f9","Behavior Assessment","AB564ON","Graduate","3","Online","f95aa742-d264-4bc8-8946-2e29582152ad","Behavior Analysis","Graduate","0C50719A-2A14-E411-B0E2-0050569C00A7","Chicago School of Professional Psychology, The","Fourth Edition","c35d6eca-f342-4110-bef1-469926f47f28","4499 BCBA - Online",
"a4c23215-908a-43ea-ad0f-196f6d16ae59","a4c23215-908a-43ea-ad0f-196f6d16ae59","Ethics in Applied Behavior Analysis","EDF 6557","Graduate","3","Online","e68c5e82-8c53-4ed4-89f5-f73c6bd37803","Center for Behavior Analysis","Graduate","0B58E065-6200-E411-BEB5-00505683000D","University of West Florida","Fifth Edition","83cb801e-59e3-4e41-b19e-46ae943be029","4044 BCaBA",
"d2461537-22d2-45f2-9547-63811210188b","d2461537-22d2-45f2-9547-63811210188b","[FALL 2013] ABA Assessment and Intervention","ADST 5P73","Graduate","3","On-Campus","4f13c645-c119-4679-89ab-40b4a833ed98","Applied Disability Studies","","E798D86B-6200-E411-BEB5-00505683000D","Brock University","Fourth Edition","546de7d4-9c76-4847-a24e-46dd25d2c047","4234 BCBA",
"4be45511-63db-41f2-b72f-69913d176995","4be45511-63db-41f2-b72f-69913d176995","Measurement and Experimental Design II","ATHABA-7","Graduate","30","On-Campus","20d3f2f6-f069-4e44-8699-9b8e5964036e","Monorodi","","F80242BD-4955-E911-8106-000C29A8E632","Association for training in Neurodevelopment Monorodi","Fourth Edition","3d894e20-6f4d-4b2d-a165-46e35f78d380","4261 BCBA",
"da9fdd06-c2d0-4009-bf41-9daf1193ca4f","da9fdd06-c2d0-4009-bf41-9daf1193ca4f","Measurement & Research Methods in ABA","ABA 501","Graduate","4","Both","d467dbde-8e9a-44ff-8309-dc64799c0dbf","Behavior Analysis","Graduate","268D7697-D55A-E911-8106-000C29A8E632","National Louis University","Fifth Edition","9e6faa15-8e4d-445a-8d4a-4710e30e10a9","4447 BCBA",
"9ec3fc80-33c1-478b-bfb8-79ec26f02d97","9ec3fc80-33c1-478b-bfb8-79ec26f02d97","Applied Behavior Analysis for Special Education: Basic Principles I","SPLED 503A","Graduate","4","Hybrid","eee4f581-504a-4abd-a449-13b565db03f2","Education","Graduate","4F7383A1-F5B1-E811-8102-000C29A8E632","Pennsylvania State University","Fourth Edition","e715e65f-17a3-422e-ae32-4711db02c980","4027 BCBA",
"411aba8f-264d-4cbb-81e4-93e58d00b02e","411aba8f-264d-4cbb-81e4-93e58d00b02e","Learning II","P1403","Graduate","4","On-Campus","81f807fe-2e03-4b28-8677-8dfbe65b57a1","Psychology","","80FF851B-285A-E911-8106-000C29A8E632","Konrad Lorenz University","Fourth Edition","f71beb1e-9dba-4434-8238-471555e09bdd","4470 BCBA",
"6f0e8f3c-8508-4add-94b1-078039bc26f1","6f0e8f3c-8508-4add-94b1-078039bc26f1","Behavior Theory","MHS 6937","Graduate","0","Both","8fcd4838-e2be-4b1a-9200-1407b30b227c","Child & Family Studies","","D851AD65-81E7-E811-8105-000C29A8E632","University of South Florida","Fifth Edition","d6bc94c5-fe67-4f56-8929-47161b1d4487","4358 BCaBA",
"102f4600-6be4-400b-b44c-f09c65c00ac8","102f4600-6be4-400b-b44c-f09c65c00ac8","Assessment and Intervention in Applied Behavior Analysis","PSY 4614","Undergraduate","3","Hybrid","605069a6-4455-4213-b2b3-b60177c068c6","Psychology ","","C724B627-375A-E911-8106-000C29A8E632","Keiser University","Fourth Edition","50162a75-cd89-4787-b034-4736febfd1fb","4517 BCaBA",
"6e488837-1b5a-419a-ae54-3457b04481ab","6e488837-1b5a-419a-ae54-3457b04481ab","[SPRING 2013] Measurement and Single Case Design","EDF 6437","Graduate","3.0","Both","2a08d21f-9e1c-4ba4-9c70-ac2c29505bd2","Center for Behavior Analysis","Graduate","0B58E065-6200-E411-BEB5-00505683000D","University of West Florida","Fourth Edition","c4afd6d7-e022-46a2-98e6-47418b12b4e7","4043 BCBA",
"d914ad63-33d3-4590-a83a-daa64b76c608","d914ad63-33d3-4590-a83a-daa64b76c608","Verbal Behavior Concepts and Application to Behavior change","EDSBA 53100","Graduate","3","Hybrid","28b32bf1-43f4-474e-94a6-e6055c086b9c","Educational Leadership","","875902E1-385A-E911-8106-000C29A8E632","Lindenwood University","Fifth Edition","90584cb5-94e5-4a21-a804-474c82162634","4175 BCBA",
"cf8df02c-eadd-4e3a-9d3d-8b6dc5efc270","cf8df02c-eadd-4e3a-9d3d-8b6dc5efc270","[Fall 2018] Skill Acquisition and Emergence","Psyc 8850","Graduate","3","On-Campus","3f3b404a-ffcc-41e2-a6ea-d23cee7d955e","Psychology","","359C1116-C65A-E911-8106-000C29A8E632","Marquette University","Fourth Edition","17077e89-76f1-4808-8d28-4752fdb3c680","4503 BCBA",
"d90f759b-f9ad-445b-ab7f-2e20a7dbc9a0","d90f759b-f9ad-445b-ab7f-2e20a7dbc9a0","Single Case Designs","ABA 504","Graduate","3","Both","6195efea-c27c-4c44-a23e-557dcbadd1b5","Education","Graduate","609D71D6-4E55-E911-8106-000C29A8E632","Azusa Pacific University","Fifth Edition","3c82e53f-906d-4b0e-b791-476cdb8bd437","4174 BCBA",
"96fd5dfa-98da-4e83-b853-fa1bed8fcab4","96fd5dfa-98da-4e83-b853-fa1bed8fcab4","[Fall 2015] Behavior Analysis Practicum lll","EDSBA57300DL01","Graduate","3","Both","89fb0146-4dc6-4389-9132-8c11086b9b74","Educational Leadership","","875902E1-385A-E911-8106-000C29A8E632","Lindenwood University","Fourth Edition","545bcde8-72f9-45e4-ab14-47a6d911917f","4175 BCBA",
"654549b1-94ce-4e08-accc-0c18ad3c2892","654549b1-94ce-4e08-accc-0c18ad3c2892","Concepts and Principles in Behavior Analysis I","AB 540CH","Graduate","3","On-Campus","a1471348-e4d8-4079-ae23-1690278a0aaa","Applied Behavior Analysis","","0C50719A-2A14-E411-B0E2-0050569C00A7","Chicago School of Professional Psychology, The","Fourth Edition","745cfb75-6504-4424-bf1c-47a95fc8b205","4501 BCBA Chicago",
"95433fd1-3d88-49f6-bfc8-1d6cc0064fa6","95433fd1-3d88-49f6-bfc8-1d6cc0064fa6","Advanced Applications in Applied Behavior Analysis","Spec Ed 6660, SPECED 6640","Graduate","3","Hybrid","6ab0204c-ead2-4453-b22f-3c63502dc73f","Educator Preparation & Leadership","Graduate","7825D5DA-975B-E911-8106-000C29A8E632","University of Missouri St. Louis","Fourth Edition","b994c6b0-34a0-41cf-b4ce-47acd3050d88","4244 BCBA",
"22033672-bd4c-e311-9cfa-00155d445b26","22033672-bd4c-e311-9cfa-00155d445b26","Data-Based Instruction","SPED 574","Graduate","3","Online","5ea8ebc9-c60d-47ff-a175-60ec1d0d248b","Education","Graduate","6998D86B-6200-E411-BEB5-00505683000D","Montana State University - Billings","Fourth Edition","6ec7c5e9-89e6-4722-917b-47cb94540d57","4124 BCBA",
"4fa060b9-1703-4d32-a09d-2dd128a87288","4fa060b9-1703-4d32-a09d-2dd128a87288","Applied Behavior Analysis I","EDC 506","Graduate","3","On-Campus","42c3f0cc-4236-4ae6-a8fa-5fa7290f15a8","Education","Graduate","9CEDCDCC-965B-E911-8106-000C29A8E632","University of Michigan - Dearborn","Fifth Edition","20400299-f2a5-4665-b00b-47d0dffacdd6","4451 BCBA",
"da700408-c157-4f8a-9532-bb9d7c91d5c1","da700408-c157-4f8a-9532-bb9d7c91d5c1","ABA I: Foundations in Behavior Analysis","PSY 5823","Graduate","3","On-Campus","34435050-9ae7-487a-8056-5761142f174f","Psychology","","0F299124-915B-E911-8106-000C29A8E632","University of Central Oklahoma","Fourth Edition","8a901c4f-e229-413b-8517-47db330cde29","4098 BCBA",
"f8ab2836-0ca8-4ca0-b1fa-bd070db19881","f8ab2836-0ca8-4ca0-b1fa-bd070db19881","(Spring 2017) Applied Behavior Analysis Interventions","Psyc 628","Graduate","3","On-Campus","fe0a4e3d-818e-474c-a672-5573127220f3","Psychology","","6FCFEF59-6200-E411-BEB5-00505683000D","Mcneese state university","Fourth Edition","c25ea174-e77f-4c0e-8344-47e499a0f3ce","4069 BCBA",
"2a1fabd3-fdf1-4e28-af6c-e8324e0a48c5","2a1fabd3-fdf1-4e28-af6c-e8324e0a48c5","Students with Autism Spectrum Disorders: Effective Teaching Strategies","SPED 5302","Graduate","3","On-Campus","f91b7544-1553-4aca-9dba-065b0ad7b84a","Education","Graduate","2813E85F-6200-E411-BEB5-00505683000D","Temple University","Fourth Edition","e34a0712-dc10-4f01-ba2f-47e4ddd3a04c","4004 BCBA",
"9d15ccd0-11bb-48ae-bdd7-40fc7e94f9cf","9d15ccd0-11bb-48ae-bdd7-40fc7e94f9cf","Seminars in Selected Special Education Topics (Single Subject Design)","ESP 763n","Graduate","3","On-Campus","80afc7af-8d7b-446f-8a70-7416ac6c3b69","Ed and Clinical Studies","","13D1ED5C-985B-E911-8106-000C29A8E632","University of Nevada Las Vegas","Fourth Edition","5aa1b6d7-d931-4652-b719-47e8d9273193","4267 BCBA",
"b3dfb2b2-04a9-4119-9536-dff9f35cef69","b3dfb2b2-04a9-4119-9536-dff9f35cef69","Professionalism for Behavior Analysts","ABA 574","Graduate","3","On-Campus","7f91e229-1201-40b1-8c0b-b10ed1e0bba1","Applied Behavior Analysis","","C678D8AB-2AB2-E411-B490-0050569C00A7","Caldwell University","Fourth Edition","803ad346-2e9c-4ba2-b946-48360706e91f","4169 BCBA",
"d1e65737-342a-4a5a-ba66-8d7e3177849c","d1e65737-342a-4a5a-ba66-8d7e3177849c","[Fall 2015] Behavior Analysis Fieldwork lll","EDS68300","Graduate","3","Both","89fb0146-4dc6-4389-9132-8c11086b9b74","Educational Leadership","","875902E1-385A-E911-8106-000C29A8E632","Lindenwood University","Fourth Edition","c96caa9b-aa0e-4504-8398-484f06287acc","4175 BCBA",
"fbc182d9-3e50-e611-9fa9-000d3a34c950","fbc182d9-3e50-e611-9fa9-000d3a34c950","Measurement & Experimental Design in Behavior Analysis","3","Graduate","17","Both","b4dec066-b8a4-4ef8-ae56-b66d2391c594","M-PSI/01 - Psicologia generale","","91B4DBDF-295A-E911-8106-000C29A8E632","Kore University - IESCUM","Fourth Edition","c438ea32-99ad-4107-9107-485c5da6acc4","4415 BCaBA",
"2888be10-f6dd-4f02-908f-b6fcb3e8831f","2888be10-f6dd-4f02-908f-b6fcb3e8831f","Supervision & Organizational Behavior Management","ABA/SWRK 5931","Graduate","3","Both","03250eb6-34f7-4fe9-a632-f877f180eff7","School of Social Work","","F14763AB-F668-E411-B490-0050569C00A7","Saint Louis University","Fifth Edition","53a7f057-3557-4446-87dc-488bc1c6d623","4055 BCBA",
"8f4715aa-dbdd-4172-82fa-acb3279cad19","8f4715aa-dbdd-4172-82fa-acb3279cad19","Measurement and Research Methods in Behavior Analysis","ABA-TAU07","Graduate","20","On-Campus","e4f8db57-1b5d-417d-9e9a-ab9893134981","School of Education","","3EDDDCA2-075B-E911-8106-000C29A8E632","Tel Aviv University","Fourth Edition","cbeb5cac-eeef-453b-b8fd-4899261cbd38","4373 BCaBA",
"1d4c11b3-5177-e511-be6b-00155da948a4","1d4c11b3-5177-e511-be6b-00155da948a4","Behavior Change Applications","BEHABA 4","Graduate","3","Online","acbaabc5-cda8-4e24-8523-936c50dca6ac","Instituto Walden4","","A201FB4A-A15B-E911-8106-000C29A8E632","Instituto Walden 4","Fourth Edition","8828806b-b32a-477c-a15a-48a36f53c770","4341 BCaBA",
"2a6f2d6e-50bd-4e90-8bb9-5c5fb85904b8","2a6f2d6e-50bd-4e90-8bb9-5c5fb85904b8","ANALYSIS AND TREATMENT OF DEVELOPMENTAL DISABILITIES","PSY 6680","Graduate","3","Both","730a95f4-8888-412e-817e-3a51316aed69","Department of Psychology","","851311B3-1011-E411-B0E2-0050569C00A7","Western Michigan University","Fourth Edition","ef848860-fd8b-434f-8d2e-48a51ce196da","4197 BCBA",
"826b807c-7601-e111-8012-1cc1de727452","826b807c-7601-e111-8012-1cc1de727452","Interventions in Applied Behavior Analysis","PSYC 3370","Undergraduate","3 credit hours","Both","06dad205-d282-40de-bf5c-acadf6002505","Psychology","Undergraduate","1ED0EF59-6200-E411-BEB5-00505683000D","Nova Southeastern University/Mailman Segal Center for Human Development","Fourth Edition","a6eb2cb0-95f2-4d14-b006-48acbe4ab7a9","4025 BCaBA",
"c3d98fb0-e7fe-4d51-bc4e-0d28552ae87c","c3d98fb0-e7fe-4d51-bc4e-0d28552ae87c","Behaviour Intervention","PL4S125","Graduate","20","On-Campus","54e016ce-d023-45d5-9bfd-38f3e6318857","Psychology","Graduate","1FA85007-F6B1-E411-B490-0050569C00A7","University of South Wales","Fourth Edition","82e504f7-27dd-4c6c-9b50-48b1005955c9","4135 BCBA",
"eca5fe90-5b84-4ea9-a672-b0f170546caf","eca5fe90-5b84-4ea9-a672-b0f170546caf","[SPRING 2020] Supervision and Management Fluency","EDF 6224","Graduate","3.0","Both","2a08d21f-9e1c-4ba4-9c70-ac2c29505bd2","Center for Behavior Analysis","Graduate","0B58E065-6200-E411-BEB5-00505683000D","University of West Florida","Fourth Edition","2bb10b0c-ef4f-4150-82e5-48bb47edafe1","4043 BCBA",
"6bfa3e5a-0c8c-4402-9a14-6a447c43d04e","6bfa3e5a-0c8c-4402-9a14-6a447c43d04e","Methods of Behavioral Assessment and Evaluation","102","Graduate","45","Hybrid","47ce96e7-1ff5-42b0-a278-a47526549878","Behavior Analysis","","7C77E117-035B-E911-8106-000C29A8E632","SEEK Applied Behavior Analysis Association - Taiwan","Fourth Edition","b4af2981-49aa-485b-a68d-48c0cdeb9bd8","4395 BCBA",
"61cf68e9-b996-46d6-8209-1b0be831bc53","61cf68e9-b996-46d6-8209-1b0be831bc53","Advanced ABA","SPCD 505","Graduate","3","On-Campus","785b30bd-4ff1-4b50-bb78-30d7e27ce991","Department of Special Education","","1C14E85F-6200-E411-BEB5-00505683000D","University of New Mexico","Fifth Edition","2e1fec47-bd6b-4d77-8972-48c7f6b06555","4121 BCBA",
"3a5cbf2a-0851-4782-bd99-505f69e64e1f","3a5cbf2a-0851-4782-bd99-505f69e64e1f","Fundamental Elements, Concepts & Principles II","ADST 5P72","Graduate","3","Hybrid","94f87959-321f-42a9-ae56-a4a63d8b8dc1","Applied Disability Studies","","E798D86B-6200-E411-BEB5-00505683000D","Brock University","Fifth Edition","9f1cdefc-a8ef-45a5-a750-48ca71b79b71","4234 BCBA",
"c46eca5b-24e8-4cde-bb42-952971cb2096","c46eca5b-24e8-4cde-bb42-952971cb2096","Ethical and Legal Issues in Applied Behavior Analysis","108","Graduate","30","Hybrid","47ce96e7-1ff5-42b0-a278-a47526549878","Behavior Analysis","","7C77E117-035B-E911-8106-000C29A8E632","SEEK Applied Behavior Analysis Association - Taiwan","Fourth Edition","30c99451-92c9-4dbd-94d2-490e1193fe52","4395 BCBA",
"7c6e5c5b-0ab4-4a44-bc0f-ba67f5237da6","7c6e5c5b-0ab4-4a44-bc0f-ba67f5237da6","Group Practicum","AB603-AB609/EBC540-RBC544","Graduate","1","Online","f95aa742-d264-4bc8-8946-2e29582152ad","Behavior Analysis","Graduate","0C50719A-2A14-E411-B0E2-0050569C00A7","Chicago School of Professional Psychology, The","Fourth Edition","3b2068be-a675-4b7b-a04c-49396b92adbc","4499 BCBA - Online",
"bffab964-9195-4a6a-a5ba-4d7d42dd809a","bffab964-9195-4a6a-a5ba-4d7d42dd809a","Single Subject Research Methods / Advanced Research Methods","PSYCH 6135 / 8125","Graduate","3","On-Campus","e471cf5c-1c8a-4986-a503-056757f69f84","Psychology","","359C1116-C65A-E911-8106-000C29A8E632","Marquette University","Fifth Edition","8774f8cd-0ab2-46a0-9ee1-49593c06f6f0","4503 BCBA",
"ab245862-ec5f-e211-9fd7-1cc1de727452","ab245862-ec5f-e211-9fd7-1cc1de727452","Decreasing, Eliminating and Replacing Problem Behavior","5015","Graduate","2","Online","4d499d95-37ee-4622-8aa4-c9ecb2106a48","Behavior Analysis","","F58CF753-6200-E411-BEB5-00505683000D","Florida Tech","Fourth Edition","08a2a0a1-21d0-43fb-8085-495c0e736fa1","4039 BCaBA",
"0514540d-02d2-4953-8314-1cbc4182b3d0","0514540d-02d2-4953-8314-1cbc4182b3d0"," Identification, Assessment, and Discretionary","BEHABA-5","Graduate","45","Hybrid","3abf508e-8cbe-4fa4-8027-41a986475022","Alcanzando","","DEB48AAF-BE54-E911-8106-000C29A8E632","Alcanzando","Fourth Edition","91d58f10-7761-45a9-b950-4962cf47a27d","4355 BCaBA",
"f2fcd267-52ca-46bb-8ffe-08364454762f","f2fcd267-52ca-46bb-8ffe-08364454762f","Behavioural Assessment","0","Undergraduate","3","On-Campus","d362a00b-7557-4d04-aa0c-28ffa10d3cf4","School of Social & Community Services","","732E3946-1F5A-E911-8106-000C29A8E632","Humber College","Fourth Edition","8499ac3c-e9b1-49bc-929b-496a6c5afa42","4102 BCaBA",
"c84725f2-95d5-e011-ae70-1cc1de727452","c84725f2-95d5-e011-ae70-1cc1de727452","(Fall 2011) Verbal Behavior","Psyc 615","Graduate","3","On-Campus","fe0a4e3d-818e-474c-a672-5573127220f3","Psychology","","6FCFEF59-6200-E411-BEB5-00505683000D","Mcneese state university","Fourth Edition","192ecc61-1ebe-4a54-bb89-498d7143e3f9","4069 BCBA",
"d5f431eb-c3e1-4de3-9a3c-8f736bbf1c62","d5f431eb-c3e1-4de3-9a3c-8f736bbf1c62","Foundations of Applied Behavior Analysis","EGSE 5053","Graduate","3","Hybrid","ccba13b8-fbab-47d8-a53a-db0813905c63","Education","","A799B828-395A-E911-8106-000C29A8E632","Lipscomb University","Fourth Edition","8b1a1e8d-834a-4b9a-86dc-49b2d9282f59","4104 BCaBA",
"0f6b7a57-61d6-e111-bb3a-1cc1de727452","0f6b7a57-61d6-e111-bb3a-1cc1de727452","Behavior Analysis - Measurement & Assessment","ED 592","Graduate","3","On-Campus","0c036e0c-1845-4c29-a65a-bdb185c9095c","Psychology/Graduate Education","Undergraduate","72213173-C65A-E911-8106-000C29A8E632","Mary Baldwin University","Fourth Edition","b82f96fc-0ee4-4ee7-8216-49bf2c31d25e","4006 BCaBA",
"f1c2f5cb-7f48-4255-8a2b-0f8a43dc0d8a","f1c2f5cb-7f48-4255-8a2b-0f8a43dc0d8a","Behavioral Intervention","EDIS:5135","Graduate","3","Online","564a3c99-0ce9-47df-b867-c84bfa12c7dc","Curriculum, Instruction and Special Education","","2F7383A1-F5B1-E811-8102-000C29A8E632","University of Virginia","Fourth Edition","e3debbb7-4d05-44fa-aec1-49c27f467418","4473 BCBA",
"ab2dcb11-7810-47ac-a900-60276a3d7530","ab2dcb11-7810-47ac-a900-60276a3d7530","(Fall 2014) Behavior Assessment and Intervention Planning","MHS 4202","Undergraduate","3","On-Campus","d47db0fd-8d3c-4d4d-91df-026a2abada82","Child & Family Studies","Undergraduate","D851AD65-81E7-E811-8105-000C29A8E632","University of South Florida","Fourth Edition","a3d39185-088b-46ff-af08-49dd5de628ce","4359 BCaBA Undergraduate  - [Retired]",
"fd899ac4-0ebf-462c-b393-9e97cc62b717","fd899ac4-0ebf-462c-b393-9e97cc62b717","Selecting and Implementing Interventions","ATHABA 6","Graduate","2","Both","f545b752-b9d4-442d-8322-a2abc3e3f7e1","Monorodi","","F80242BD-4955-E911-8106-000C29A8E632","Association for training in Neurodevelopment Monorodi","Fifth Edition","95ceaa70-dd5f-4c2d-9525-49ddaf6781d5","4262 BCaBA",
"fe333b8b-7157-4fbb-aa3f-771e0336d7ec","fe333b8b-7157-4fbb-aa3f-771e0336d7ec","Ethical and Professional Isues in Applied Behavior Analysis","EAB5780","Graduate","3","On-Campus","7d052d99-0138-4ade-ac14-3323909c3261","Psychology","","8E76915A-E856-E911-8106-000C29A8E632","Florida State University","Fourth Edition","c6d085e2-7f17-4acc-a492-49e6ab3749fc","4046 BCBA",
"2e5d6570-be43-4e19-ae09-218bca2bc52a","2e5d6570-be43-4e19-ae09-218bca2bc52a","Philosophical Underpinning","SPU 600","Graduate","3","Online","6b2eb4d2-99b4-43ad-b8bc-465a0f020349","Special Education","","AFD31550-2B5A-E911-8106-000C29A8E632","Kutztown University of Pennsylvania","Fifth Edition","9588527e-76ba-4af8-a54b-49f89616e005","4443 BCBA",
"bcfdd036-4446-4f19-84c6-b1cb2c30207c","bcfdd036-4446-4f19-84c6-b1cb2c30207c","Practicum in ABA I","HCP 6560","Graduate","3","Online","88da2e59-6e01-4e47-83d7-6ae227c461a2","Mailman Segal Center for Human Development/Abraham S. Fischler College of Education","Graduate","1ED0EF59-6200-E411-BEB5-00505683000D","Nova Southeastern University/Mailman Segal Center for Human Development","Fourth Edition","20f0b6a3-1b75-4f97-b6d1-49fe6c8693fa","4439 BCBA - HCP Distance",
"c09b5971-72c2-44cf-927b-7d3d55982798","c09b5971-72c2-44cf-927b-7d3d55982798","Skinner's Writings","7750","Graduate","3","On-Campus","c9fd9e9c-0961-4039-bedb-652e9897555e","Psychology","","FC13E85F-6200-E411-BEB5-00505683000D","University of Manitoba","Fourth Edition","bd95a7a7-ff80-4ee2-b8d1-4a1608f5354c","4338 BCBA",
"b05ab0f0-2428-4a39-b86d-562c43024c61","b05ab0f0-2428-4a39-b86d-562c43024c61","Functional Assessment and Interventions for Challenging Behaviors part 2","400","Graduate","3","On-Campus","1a6878f8-3f58-4c5e-b46f-575d94139b37","","","0E88E5FF-1D5A-E911-8106-000C29A8E632","Hebrew University of Jerusalem","Fourth Edition","8634cb4d-d472-4a27-8608-4a966faa729c","4343 BCaBA",
